# t (s)	mx ()	my ()	mz ()	m.region1x ()	m.region1y ()	m.region1z ()
0	0	1	0	0	1	0
1.023e-12	-0.017044153	0.99979097	0.010997392	-0.06431103	0.99778074	0.017255295
2.047e-12	-0.03369882	0.9991759	0.022038916	-0.12728259	0.9912101	0.036079086
4.095e-12	-0.06575956	0.9968052	0.044199757	-0.24703637	0.9659069	0.07743968
8.191e-12	-0.12473208	0.9880261	0.08868617	-0.4518392	0.87612045	0.1680885
1.3883801663884164e-11	-0.19499528	0.96868694	0.15040424	-0.6468662	0.70529103	0.29003733
1.9514440364845066e-11	-0.25110668	0.94378483	0.21072897	-0.7518786	0.53328085	0.38764334
2.556146973625799e-11	-0.29705042	0.9131166	0.2741439	-0.80301845	0.37620503	0.46215677
3.238587508492439e-11	-0.33224058	0.87610793	0.34345603	-0.8228611	0.24107555	0.51451457
3.9555940314420436e-11	-0.3519215	0.8365907	0.41324204	-0.8280115	0.13884264	0.54318726
4.6940751847392405e-11	-0.35577002	0.7965893	0.48153308	-0.8304653	0.06224123	0.5535095
5.440488789787808e-11	-0.3448974	0.7574126	0.5466479	-0.83455676	0.0021347865	0.5508293
6.195372547567396e-11	-0.32091153	0.7188667	0.608359	-0.8403926	-0.049405556	0.53961706
6.964891112825007e-11	-0.2850555	0.6798818	0.66684526	-0.8466712	-0.09721378	0.5230444
7.755357717905576e-11	-0.23829174	0.638874	0.7221057	-0.8520825	-0.14353217	0.50322026
8.570024963612543e-11	-0.18175189	0.5939365	0.773695	-0.8558273	-0.1889167	0.48140484
9.409721761690964e-11	-0.117050596	0.54290855	0.82079923	-0.8577105	-0.23317482	0.45809096
1.0274024949307242e-10	-0.0464442	0.48353255	0.86233485	-0.8579689	-0.27601278	0.43311977
1.1161060665111263e-10	0.027037648	0.41382366	0.8969852	-0.85701025	-0.31725013	0.40591866
1.2077951394449056e-10	0.10046254	0.33155388	0.9235527	-0.8551892	-0.357211	0.3754081
1.3014198973492367e-10	0.16903822	0.23701954	0.9402074	-0.8527648	-0.39537615	0.3410933
