# t (s)	mx ()	my ()	mz ()	m.region1x ()	m.region1y ()	m.region1z ()
0	0	1	0	0	1	0
1.023e-12	-0.01704326	0.999791	0.010997302	-0.049747534	0.9986411	0.015533187
2.047e-12	-0.03369706	0.9991761	0.022038737	-0.09855328	0.994611	0.03219094
4.095e-12	-0.06575617	0.996806	0.04419944	-0.19220349	0.9789729	0.0683371
8.191e-12	-0.12472612	0.9880288	0.088685825	-0.35829473	0.9217682	0.1482171
1.4787904769879304e-11	-0.2048873	0.965019	0.1601544	-0.5538056	0.7838899	0.28073514
2.1492190109397404e-11	-0.26771885	0.93410426	0.23165284	-0.66745436	0.62850654	0.3993352
2.840470326155301e-11	-0.31376606	0.89789236	0.3033453	-0.7221035	0.4839334	0.49431002
3.560836843100567e-11	-0.34315044	0.8583411	0.37523726	-0.74201155	0.3614797	0.5645394
4.3107407018696184e-11	-0.35570624	0.81722534	0.4465665	-0.7457278	0.26219052	0.61244535
5.085263299180181e-11	-0.35177237	0.77590936	0.5161757	-0.74489826	0.18131936	0.6420133
5.86725170397876e-11	-0.3327939	0.73553866	0.5820746	-0.7449069	0.11302893	0.65745986
6.659304239434334e-11	-0.30052388	0.69540787	0.6441851	-0.7468052	0.050696854	0.66303074
7.468663806704034e-11	-0.25626034	0.6539644	0.7026653	-0.7497283	-0.010076365	0.66158044
8.302573825281023e-11	-0.20107959	0.6091053	0.7574043	-0.7524315	-0.07159351	0.6546699
9.164934513061854e-11	-0.13640118	0.5583918	0.8077577	-0.75401187	-0.1346026	0.6428147
1.005588079445766e-10	-0.06444845	0.49926656	0.8525774	-0.7541487	-0.19895595	0.6257222
1.097557988088623e-10	0.011791959	0.42918515	0.890471	-0.7529985	-0.26432493	0.6024631
1.1924251006961064e-10	0.08852963	0.34606677	0.9198151	-0.7508997	-0.3303107	0.5717162
1.289900132257557e-10	0.16110782	0.24917068	0.9387786	-0.7480943	-0.39609852	0.53221434
1.3871494362627333e-10	0.22336374	0.14233077	0.945647	-0.7446321	-0.45892805	0.48443335
1.4847603139007194e-10	0.27289015	0.027757233	0.9399651	-0.7401403	-0.5181469	0.42832103
1.582248073678385e-10	0.30823344	-0.090085186	0.921636	-0.7340249	-0.5723711	0.36512178
1.6788769390471053e-10	0.33002815	-0.20593475	0.8913382	-0.7256354	-0.62039524	0.29706585
1.777246595314524e-10	0.3412193	-0.31861645	0.8488666	-0.7140283	-0.6629248	0.22438566
1.8737231399594787e-10	0.34534806	-0.42042357	0.7969041	-0.69917035	-0.6983571	0.15194753
1.966638791868993e-10	0.34738415	-0.50780165	0.73841643	-0.6814163	-0.7269302	0.08282523
2.0569589744906764e-10	0.35189524	-0.58102596	0.67481637	-0.6609154	-0.7500045	0.017277528
2.1474537718269248e-10	0.3629638	-0.6415439	0.6056032	-0.63720644	-0.7690499	-0.04644289
2.237891039165099e-10	0.38406366	-0.68793356	0.5321107	-0.6102667	-0.7845032	-0.10854481
2.3295410561900044e-10	0.41841292	-0.7189667	0.45443383	-0.5793177	-0.79679096	-0.17089689
2.4232121657776035e-10	0.4686413	-0.7317216	0.37306622	-0.5431894	-0.80571353	-0.23560297
2.5145445092626405e-10	0.5323517	-0.7226668	0.29328674	-0.50261194	-0.8101156	-0.3014644
2.6026943893150414e-10	0.6058375	-0.69045496	0.21748586	-0.45747003	-0.8087863	-0.3693481
2.6896526354823625e-10	0.68618417	-0.6328627	0.14568013	-0.40656275	-0.7995279	-0.4419638
2.7740323836435927e-10	0.7662537	-0.5500759	0.08080767	-0.35128808	-0.77923405	-0.5189295
2.859881845854153e-10	0.8427317	-0.43771392	0.021918617	-0.29075786	-0.741604	-0.6044775
2.9423906251952164e-10	0.9037895	-0.30428952	-0.025665708	-0.2324149	-0.6821633	-0.69320965
3.023587220383576e-10	0.94463533	-0.15250681	-0.06177971	-0.18216951	-0.59298265	-0.7842552
3.106226571505917e-10	0.9604319	0.01618838	-0.08579217	-0.15116815	-0.46232384	-0.87361395
3.185283582840617e-10	0.94772804	0.18273993	-0.09550195	-0.15837765	-0.29561785	-0.9419104
3.2622092752815064e-10	0.9088892	0.34109724	-0.09197272	-0.21898994	-0.101541385	-0.97015977
3.340499565515733e-10	0.8452195	0.490296	-0.07540838	-0.34566823	0.101990625	-0.93239045
3.420046155259873e-10	0.761064	0.6225527	-0.046062745	-0.5272256	0.27045256	-0.80495906
3.49895208125469e-10	0.665486	0.7299015	-0.005989475	-0.7157602	0.36016214	-0.5975684
3.579466626523849e-10	0.56369555	0.8130578	0.04415967	-0.8652452	0.36560464	-0.3421085
3.659852501237265e-10	0.46544665	0.87018526	0.10132111	-0.94558823	0.3119802	-0.08993505
3.740291485175957e-10	0.3768052	0.9040534	0.1633607	-0.9627093	0.23738492	0.12827495
3.8215717933889e-10	0.30160302	0.91830933	0.22883844	-0.9377401	0.17049113	0.30201823
3.905490097046349e-10	0.24194624	0.9161662	0.29739347	-0.8931264	0.12648828	0.43136364
3.989924784124281e-10	0.20149434	0.9006387	0.3656139	-0.8509058	0.10952431	0.51367337
4.073101549611619e-10	0.18056788	0.8752548	0.43068165	-0.82618785	0.10922192	0.55265844
4.1527011972587014e-10	0.17698862	0.843466	0.48993078	-0.82289183	0.10840284	0.5576616
4.2312809830157996e-10	0.18761574	0.80588716	0.5447188	-0.83548236	0.092965126	0.5414192
4.303624348863017e-10	0.2081847	0.76617837	0.5913227	-0.8533096	0.059779014	0.517736
4.3733649928164413e-10	0.23619686	0.72325397	0.63231045	-0.8689076	0.011713859	0.49457842
4.442932832582697e-10	0.27053112	0.6757443	0.668943	-0.8783103	-0.046524666	0.4755737
4.5129916529073913e-10	0.30988383	0.62298954	0.70116216	-0.880125	-0.10885279	0.461905
