# t (s)	mx ()	my ()	mz ()	m.region1x ()	m.region1y ()	m.region1z ()
0	0	1	0	0	1	0
1.023e-12	-0.017045042	0.99979097	0.010997483	-0.07884834	0.9967061	0.018970981
2.047e-12	-0.033700574	0.9991756	0.022039091	-0.15580827	0.9869807	0.03991293
4.095e-12	-0.06576287	0.99680424	0.044200063	-0.30038047	0.94992703	0.08608253
8.191e-12	-0.124737486	0.9880229	0.08868634	-0.5364803	0.8235047	0.1844661
1.2839673179124491e-11	-0.18313983	0.9727413	0.13912079	-0.71019065	0.64365864	0.28517312
1.7606066695748982e-11	-0.23356715	0.9527152	0.19039555	-0.8057506	0.46767724	0.36334372
2.2967104742170642e-11	-0.27911073	0.9266241	0.24713755	-0.8536011	0.30648726	0.42117321
2.92483309423055e-11	-0.31816924	0.89329165	0.31190956	-0.87241805	0.16963641	0.45831648
3.611170529678995e-11	-0.34456295	0.8555434	0.3801215	-0.87773633	0.069255	0.47404477
4.31604040491801e-11	-0.35575727	0.81691885	0.4470322	-0.8808441	0.00032479526	0.47332647
5.043074490229769e-11	-0.35241514	0.7781049	0.51246387	-0.88561034	-0.05040981	0.46158752
5.7768593540379833e-11	-0.33571494	0.7401321	0.57465273	-0.89173305	-0.0910315	0.44319725
6.522475437778714e-11	-0.3069758	0.7023149	0.6337573	-0.89790046	-0.12715387	0.42130828
7.286396011537966e-11	-0.267149	0.6633998	0.6899049	-0.9030111	-0.16131453	0.3980524
8.072415666545321e-11	-0.21718715	0.6218011	0.74283004	-0.90650475	-0.19418105	0.37476355
8.881253815184387e-11	-0.15841314	0.5756781	0.7918783	-0.9083444	-0.22558539	0.35204446
9.712880437291824e-11	-0.09261586	0.5229606	0.83618295	-0.90882766	-0.2552791	0.32982582
1.0564818596179371e-10	-0.02232556	0.4617198	0.8746016	-0.9083551	-0.28315046	0.3076367
1.1440845658412924e-10	0.049863826	0.389841	0.9061083	-0.9072697	-0.3094767	0.28462368
1.2346766590742032e-10	0.12095037	0.30546957	0.9294347	-0.90579796	-0.33457774	0.25983304
1.3267674822783515e-10	0.1860215	0.20976992	0.94279414	-0.9041077	-0.35810506	0.2329729
1.4219093627530052e-10	0.24253078	0.10223177	0.9450483	-0.90223455	-0.38035202	0.20305553
1.5191954116158561e-10	0.28693953	-0.013644099	0.93489945	-0.9001831	-0.4008479	0.17004612
1.6160527699011825e-10	0.31722248	-0.13087635	0.9123596	-0.8979286	-0.41885963	0.13491102
1.713052443099163e-10	0.33495945	-0.24581064	0.87785006	-0.89533734	-0.43440259	0.097880006
