# t (s)	mx ()	my ()	mz ()	m.region1x ()	m.region1y ()	m.region1z ()
0	0	1	0	0	1	0
1.023e-12	-0.01775347	0.9997877	0.009982966	-0.1486305	0.9888058	0.013087849
2.047e-12	-0.035155006	0.9991619	0.020036064	-0.2907026	0.9563702	0.028894112
4.095e-12	-0.06881191	0.99674255	0.040301103	-0.53569645	0.8418507	0.06436334
6.645287862482776e-12	-0.10851024	0.99173903	0.06577794	-0.74832994	0.6541289	0.106170215
9.18992980550615e-12	-0.14559676	0.98479927	0.09139438	-0.8700766	0.47104228	0.13811783
1.2066249584974983e-11	-0.18441802	0.9749342	0.120498285	-0.9374806	0.30244485	0.16155678
1.5132910197629562e-11	-0.22214864	0.9624258	0.15160325	-0.96667737	0.17240661	0.17528792
1.822086507894852e-11	-0.25632483	0.9481357	0.1829038	-0.9766272	0.08343965	0.18150301
2.1451795287266598e-11	-0.288025	0.9317498	0.21553355	-0.9792188	0.022349944	0.1829818
2.4910340013997547e-11	-0.31745076	0.91299164	0.2502243	-0.9794151	-0.019003307	0.18101259
2.866138626537567e-11	-0.34425524	0.89166546	0.28746158	-0.97936296	-0.046296597	0.17615843
3.2774597414474354e-11	-0.36778742	0.867588	0.327711	-0.9798899	-0.06403419	0.16860418
3.7237262269054984e-11	-0.3867526	0.84114283	0.3705628	-0.9811241	-0.07575626	0.15862161
4.209716549934049e-11	-0.4001401	0.8124413	0.41613	-0.9828351	-0.08465292	0.14654227
4.7396641681863673e-11	-0.40677714	0.7816726	0.464379	-0.9846341	-0.09301486	0.13300909
5.3178561858154423e-11	-0.40540832	0.7490116	0.51517254	-0.9861102	-0.10216302	0.11901545
5.948932250773034e-11	-0.39474225	0.7145055	0.5682725	-0.98695725	-0.11239978	0.105781764
6.597986416467133e-11	-0.37498164	0.6800234	0.62020284	-0.98708916	-0.12252865	0.09504181
7.250995884057009e-11	-0.3473105	0.64584863	0.6695682	-0.98673457	-0.13145895	0.087185286
7.908791365390885e-11	-0.31272674	0.61122525	0.7162249	-0.9861827	-0.1386209	0.08173465
8.572022223558474e-11	-0.27223662	0.57525176	0.7599745	-0.9856572	-0.14388014	0.077900775
9.235991364785215e-11	-0.22727095	0.53724796	0.8002582	-0.9852794	-0.14748485	0.07484588
9.901693026567377e-11	-0.17900833	0.496244	0.8368832	-0.9850631	-0.1499864	0.07186272
1.057185683200557e-10	-0.12854809	0.4512169	0.86968327	-0.98495656	-0.1519732	0.06854263
1.1249840167953813e-10	-0.07701464	0.4011751	0.8984225	-0.98488444	-0.15390292	0.064781256
1.1937633971636844e-10	-0.025747234	0.34535646	0.9227077	-0.98478323	-0.15601426	0.060702115
1.2626049413568536e-10	0.023035273	0.2842514	0.9418096	-0.98462677	-0.15829186	0.056583334
1.3315177016791343e-10	0.06790702	0.21803576	0.9554549	-0.98442525	-0.16060592	0.05259569
1.4009113994411714e-10	0.107826956	0.1468033	0.9634503	-0.9842089	-0.16280897	0.04875951
1.471308869542995e-10	0.14190683	0.07076153	0.9655323	-0.98400974	-0.16480261	0.04496352
1.542341248142481e-10	0.16906792	-0.008638049	0.96142817	-0.9838497	-0.16654597	0.04106331
1.6135837747186227e-10	0.18877605	-0.0895881	0.9511018	-0.98372954	-0.1680805	0.03691231
1.6856348738053305e-10	0.20126978	-0.17131977	0.9344869	-0.98363256	-0.1695084	0.03236626
1.7586651138088885e-10	0.20703296	-0.2525521	0.91156787	-0.9835356	-0.17091282	0.027394244
1.831514197623223e-10	0.20704088	-0.33065137	0.882944	-0.9834213	-0.17231011	0.022149099
1.9041485194742145e-10	0.20287055	-0.40453312	0.8490633	-0.98328286	-0.1736872	0.016756644
1.977017318854203e-10	0.19628116	-0.47384983	0.81013024	-0.9831241	-0.17500381	0.011293824
2.0491585582649702e-10	0.18928677	-0.5371986	0.76712173	-0.982958	-0.17618538	0.005893759
2.1207706308890392e-10	0.18379687	-0.594563	0.7204234	-0.98279446	-0.17719631	0.00054263737
2.1926283253769183e-10	0.1816335	-0.6463865	0.6699105	-0.9826351	-0.17803554	-0.0048604007
2.2636471492494284e-10	0.1845635	-0.6917702	0.61670554	-0.9824769	-0.17871092	-0.010291032
2.3341921305199976e-10	0.1940834	-0.7308384	0.5609045	-0.98230666	-0.17927061	-0.015818965
2.404585384009525e-10	0.21159069	-0.76339114	0.5025497	-0.9821089	-0.17976725	-0.021482652
2.4739794540422863e-10	0.2378759	-0.78846544	0.44266304	-0.98187333	-0.1802382	-0.027195513
2.542734858565236e-10	0.27365643	-0.80537486	0.38129434	-0.981592	-0.18071294	-0.032950226
2.611015672744184e-10	0.31930876	-0.8129096	0.31868142	-0.981262	-0.18120074	-0.03872399
2.6789526716306414e-10	0.37478834	-0.80941594	0.25516415	-0.9808844	-0.18169574	-0.044502735
2.745901062430021e-10	0.4387197	-0.7931037	0.19193241	-0.9804662	-0.18217723	-0.050220843
2.81220958484881e-10	0.509814	-0.7620163	0.12937987	-0.98000926	-0.18262817	-0.05590703
2.878537954373634e-10	0.58650225	-0.71367097	0.067766815	-0.9795111	-0.18303104	-0.061617393
2.9451016198262267e-10	0.66586894	-0.64563143	0.007996798	-0.9789731	-0.18335992	-0.06736061
3.010559878939556e-10	0.74213785	-0.5581054	-0.047493786	-0.9784126	-0.18357451	-0.07299508
3.0761189721715465e-10	0.81176835	-0.44943058	-0.09836904	-0.9778314	-0.18363218	-0.078582466
3.1428936103461254e-10	0.86999863	-0.3180727	-0.14376077	-0.9772375	-0.18345845	-0.08415806
3.2105400537257895e-10	0.9098975	-0.16664056	-0.18146455	-0.9766614	-0.1829462	-0.08961746
3.2774128733086126e-10	0.92515934	-0.0037177042	-0.2090109	-0.97615194	-0.18198757	-0.09474955
3.344135720314317e-10	0.9127323	0.16524807	-0.22561568	-0.975745	-0.18044563	-0.09951828
3.4119267026613506e-10	0.8703741	0.3354175	-0.2305206	-0.97548467	-0.17812867	-0.10388645
3.479839277814321e-10	0.7992195	0.49595553	-0.22304817	-0.9754341	-0.17489798	-0.1076164
3.5480228087692945e-10	0.70297813	0.6394856	-0.20338932	-0.9756543	-0.17060924	-0.11047772
3.616907866920211e-10	0.58696365	0.7606584	-0.17207287	-0.9762082	-0.1651359	-0.11215118
3.6855882030537956e-10	0.46025187	0.8543004	-0.1307836	-0.97713107	-0.1585534	-0.112215064
3.7532401106591164e-10	0.33237085	0.91939396	-0.08195046	-0.9784042	-0.15110925	-0.11032107
3.8206837171858377e-10	0.20867485	0.9590682	-0.026965426	-0.9799833	-0.14300829	-0.10619267
3.889198168491329e-10	0.09248468	0.976833	0.033559296	-0.98179245	-0.1344719	-0.09958887
