# t (s)	mx ()	my ()	mz ()	m.region1x ()	m.region1y ()	m.region1z ()
0	0	1	0	0	1	0
1.023e-12	-0.017735565	0.9997896	0.009982773	-0.05088972	0.9986448	0.010897607
2.047e-12	-0.03512025	0.99916893	0.020035751	-0.10116679	0.99461055	0.022679402
4.095e-12	-0.068749875	0.9967676	0.04030133	-0.1987108	0.97884893	0.048530888
8.191e-12	-0.13125712	0.98780835	0.08132634	-0.3758475	0.9204094	0.10670737
1.3634524431150155e-11	-0.20410761	0.9688762	0.13642688	-0.56243175	0.80435896	0.18820803
1.910488797619808e-11	-0.26534367	0.9438965	0.19189498	-0.69138265	0.66985303	0.26376295
2.4650783859989497e-11	-0.31534535	0.9145426	0.24769968	-0.77279997	0.53711003	0.326771
3.039362200891204e-11	-0.3548421	0.88168514	0.30458	-0.8211557	0.4155155	0.37544537
3.64059334277525e-11	-0.38366234	0.8461615	0.36275274	-0.84870774	0.308811	0.40960202
4.2653460896939626e-11	-0.40115365	0.80925846	0.42138278	-0.86474895	0.21758366	0.43008772
4.9029876159922864e-11	-0.40719423	0.77241564	0.47905222	-0.8753311	0.13982666	0.43918052
5.545775505768227e-11	-0.40252697	0.73648393	0.53476936	-0.8832815	0.07205196	0.4401578
6.194010750282969e-11	-0.38818073	0.70144904	0.5883422	-0.8892258	0.011058777	0.4361559
6.852361813985255e-11	-0.36497563	0.6667414	0.63991994	-0.8929061	-0.04495294	0.4294757
7.525495659461893e-11	-0.33353055	0.63152206	0.6895577	-0.89409274	-0.09642929	0.42147693
8.215992712183371e-11	-0.2944928	0.594795	0.7370461	-0.89300483	-0.14309601	0.41267815
8.917862278747571e-11	-0.2491733	0.55579954	0.7815417	-0.8903567	-0.18435355	0.40302715
9.627320565980967e-11	-0.19907749	0.5135768	0.82238936	-0.88705283	-0.22048675	0.39206943
1.0347256478879188e-10	-0.14545166	0.4667855	0.85928696	-0.8837765	-0.25269413	0.3791895
1.1075895302830886e-10	-0.09006362	0.41447437	0.8916106	-0.8808473	-0.28217754	0.36402455
1.1813513315488602e-10	-0.034713216	0.35580254	0.9188136	-0.8781924	-0.31012258	0.3464723
1.255861717588238e-10	0.018554326	0.29043397	0.94028056	-0.8755129	-0.3372581	0.32674173
1.3313070649693792e-10	0.06792186	0.21819508	0.95551676	-0.87246674	-0.3639605	0.30509484
1.4082304981508372e-10	0.111827716	0.1389862	0.9640356	-0.86881036	-0.39033982	0.28165734
1.4863829679080125e-10	0.14842899	0.054000605	0.9652544	-0.8644967	-0.41603518	0.25666726
1.5650761634347714e-10	0.17630345	-0.03450822	0.9588622	-0.85962886	-0.44057015	0.23038419
1.644879882003182e-10	0.19520767	-0.12532336	0.94467926	-0.8542463	-0.4639987	0.20256662
1.7259708853598504e-10	0.20535003	-0.21662411	0.9225939	-0.8483214	-0.4863669	0.17309196
1.8063223496094524e-10	0.20768803	-0.30421177	0.8934826	-0.8418911	-0.50723827	0.14277707
1.8871719864028054e-10	0.20420596	-0.38784468	0.85743403	-0.8346817	-0.5270792	0.111387126
1.9680302810084288e-10	0.19722493	-0.4657688	0.815164	-0.82655364	-0.5458539	0.07942895
2.0476096115147022e-10	0.18948391	-0.5360918	0.76805073	-0.8175399	-0.563335	0.04775417
2.1268759877989084e-10	0.18350507	-0.5993945	0.7162136	-0.80750895	-0.57979053	0.01623513
2.2059506445527037e-10	0.18179224	-0.6555563	0.66009665	-0.79644054	-0.59528947	-0.015056481
2.2841584963206696e-10	0.18662941	-0.70397586	0.60068244	-0.78442717	-0.60977906	-0.04587205
2.362141087584933e-10	0.20005256	-0.74478257	0.5379334	-0.7713251	-0.6234799	-0.07658442
