# t (s)	mx ()	my ()	mz ()	m.region1x ()	m.region1y ()	m.region1z ()
0	0	1	0	0	1	0
1.023e-12	-0.024342556	0.9995733	0.015732124	-0.027353853	0.9994813	0.016989266
2.047e-12	-0.048089564	0.99831814	0.03155627	-0.054053236	0.9979569	0.03406412
4.095e-12	-0.09364089	0.99348456	0.063374534	-0.105293415	0.9920904	0.068336576
8.191e-12	-0.1765401	0.9756359	0.12730062	-0.19856241	0.9704898	0.13682888
1.5452708674917382e-11	-0.29540792	0.9235536	0.23952237	-0.33225954	0.9079785	0.25528982
2.264772862076364e-11	-0.37837434	0.8556583	0.34651303	-0.4261368	0.8275813	0.36536944
2.996673597675514e-11	-0.4306474	0.7784388	0.44875553	-0.48735437	0.7375443	0.46739832
3.749740454587418e-11	-0.45579547	0.69610304	0.5455477	-0.52137154	0.64307535	0.5608254
4.5292654158602376e-11	-0.45725316	0.6110431	0.63588816	-0.5332843	0.54708755	0.6450881
5.335507618332081e-11	-0.43868285	0.52443826	0.71830934	-0.5279458	0.4511098	0.7193961
6.165359347607079e-11	-0.4042319	0.436404	0.79118896	-0.5100913	0.3556014	0.7829547
7.01656265673646e-11	-0.35825494	0.34599614	0.853144	-0.48410693	0.26000366	0.83521664
7.891138642442113e-11	-0.30480456	0.25139526	0.90305007	-0.45370144	0.16289783	0.8757982
8.793745793410268e-11	-0.24752706	0.15056545	0.93959755	-0.42188966	0.06259512	0.9040531
9.728820047643462e-11	-0.1897583	0.042000383	0.96101654	-0.39109012	-0.04228364	0.91883427
1.0699704735867362e-10	-0.1342965	-0.07472876	0.9651405	-0.36297542	-0.15249625	0.91854066
1.1672869086837796e-10	-0.084489524	-0.19415672	0.9505249	-0.3388577	-0.2638969	0.90218824
1.2562535259482606e-10	-0.043306958	-0.30315515	0.920812	-0.31914204	-0.36571676	0.8732042
1.3415436901069858e-10	-0.005641445	-0.40498164	0.87800753	-0.30017546	-0.46231195	0.8330091
1.4262776211989444e-10	0.03312838	-0.50090194	0.8221931	-0.27835375	-0.55617934	0.78137803
1.5115995745574903e-10	0.077462055	-0.58922905	0.7534665	-0.24972849	-0.64724714	0.7180988
1.5953408526887544e-10	0.13035281	-0.6644798	0.6749059	-0.21106203	-0.7315551	0.6456024
1.6769295605862657e-10	0.19462657	-0.7229878	0.589139	-0.15922046	-0.8065815	0.5658007
1.7573091257741018e-10	0.27305937	-0.76168245	0.4973994	-0.09068272	-0.8704619	0.4791808
1.8358036594289814e-10	0.3652929	-0.77593154	0.40289235	-0.0039877514	-0.9189492	0.38792935
1.9135688981634062e-10	0.47080702	-0.7611051	0.30698112	0.10298685	-0.9477814	0.2922933
