# t (s)	mx ()	my ()	mz ()	m.region1x ()	m.region1y ()	m.region1z ()
0	0	1	0	0	1	0
1.023e-12	-0.024340978	0.99957335	0.015730334	-0.028826378	0.99943745	0.017146971
2.047e-12	-0.04808648	0.9983184	0.03155273	-0.05698514	0.9977823	0.034397226
4.095e-12	-0.09363504	0.99348545	0.063367635	-0.111078575	0.9914093	0.06905929
8.191e-12	-0.1765296	0.9756392	0.12728766	-0.20967412	0.9679269	0.13839221
1.544729325587119e-11	-0.29531664	0.92360926	0.23941872	-0.35110977	0.9000893	0.2579561
2.2640369588105513e-11	-0.37828693	0.8557492	0.34638062	-0.45077595	0.81311864	0.3681915
2.995918777568982e-11	-0.43058664	0.77854365	0.4486265	-0.5165846	0.7162133	0.46904185
3.749038413785085e-11	-0.45575818	0.69620895	0.5454354	-0.55484575	0.6151357	0.559839
4.5285199448177197e-11	-0.45723003	0.6111576	0.6357839	-0.5714162	0.5130626	0.640091
5.3347897407994083e-11	-0.4386651	0.52455205	0.71822333	-0.5716598	0.41160968	0.7092351
6.164861588722531e-11	-0.40420035	0.43649566	0.7911367	-0.5605009	0.31131965	0.76673347
7.016255514779234e-11	-0.35819843	0.3460673	0.8531165	-0.54227006	0.21179439	0.8122343
7.890800922910733e-11	-0.30472863	0.25146693	0.90302896	-0.52047545	0.111803085	0.84548527
8.793418088693805e-11	-0.24742407	0.15063001	0.9395827	-0.49779218	0.009801908	0.8659442
9.728363364408837e-11	-0.18963243	0.042070433	0.96100193	-0.4761355	-0.09543584	0.87256354
1.069957651763638e-10	-0.13411845	-0.07471193	0.9651241	-0.4564441	-0.2047127	0.8638837
1.1672887256776942e-10	-0.0842709	-0.1941742	0.9504934	-0.4389256	-0.31404245	0.83941543
1.2562478448135498e-10	-0.04306073	-0.30317807	0.92076683	-0.42304432	-0.41329762	0.80345607
1.3415494281670336e-10	-0.0053585484	-0.4050296	0.87793756	-0.40540704	-0.50718457	0.7571123
1.4263015645642225e-10	0.033454567	-0.5009758	0.82208747	-0.38244644	-0.5983746	0.7000266
1.5116233261658033e-10	0.07782896	-0.5892991	0.75333464	-0.35017595	-0.686928	0.6320347
1.595366296138386e-10	0.13076693	-0.66453576	0.67474604	-0.30559194	-0.7690412	0.55571973
1.6769457380386073e-10	0.19508314	-0.72300756	0.5889643	-0.24596114	-0.8421039	0.4729896
1.7573333126187834e-10	0.27357596	-0.7616582	0.4971932	-0.1680322	-0.9040198	0.38418457
1.8358256652482053e-10	0.36585736	-0.7758368	0.40267044	-0.070841804	-0.95018184	0.29142174
1.9135944791390662e-10	0.4714185	-0.7609138	0.30674252	0.04749922	-0.97583544	0.19476134
1.9911499437585624e-10	0.5866317	-0.7111851	0.21196365	0.18688117	-0.9736716	0.09519001
2.067199895342038e-10	0.70195055	-0.6236207	0.12360704	0.3408807	-0.9355873	-0.003431428
2.1410989184410725e-10	0.8062922	-0.4993617	0.046161905	0.49989945	-0.8553514	-0.097384796
2.214636861423973e-10	0.890892	-0.3389349	-0.0184239	0.6557554	-0.72536105	-0.18522668
2.2887740383836042e-10	0.9448075	-0.1466947	-0.066750675	0.7937099	-0.5393301	-0.2629199
2.3624279357283127e-10	0.95766723	0.062799506	-0.094550446	0.89099526	-0.30247012	-0.32287896
2.435210072986891e-10	0.92613107	0.27256233	-0.0999909	0.92746514	-0.03005879	-0.35824114
2.507670812386737e-10	0.8531248	0.4679178	-0.08307221	0.8899229	0.25568548	-0.3634621
2.58018206607874e-10	0.746778	0.63591474	-0.045013446	0.7757261	0.52516437	-0.33466652
2.6526359476087885e-10	0.61983144	0.7669463	0.011385809	0.5978938	0.74709797	-0.27187815
2.726022785707432e-10	0.48455986	0.85845083	0.083308995	0.3795533	0.9018165	-0.17847253
2.8012830984075984e-10	0.352646	0.911012	0.1678553	0.14921664	0.9809626	-0.060781505
2.8792518816153177e-10	0.2345374	0.927611	0.2619433	-0.06559173	0.98847425	0.072667085
2.960418552310098e-10	0.13901418	0.9129481	0.36198002	-0.2438627	0.9381052	0.21219906
3.0427524257974953e-10	0.07347051	0.8740529	0.4613634	-0.37221694	0.8510674	0.34538
3.127539413632251e-10	0.037816018	0.8166547	0.5580256	-0.4547926	0.743953	0.4683535
3.2162995440241744e-10	0.030925378	0.7436242	0.65022004	-0.49890497	0.6265335	0.5793832
3.310449686400045e-10	0.051072814	0.6554509	0.7355762	-0.5122792	0.5035137	0.67722034
3.408316379056615e-10	0.093845785	0.5538991	0.80868924	-0.50302577	0.3796207	0.7582222
3.509120602670893e-10	0.15236159	0.4394542	0.86555976	-0.4799696	0.25542632	0.82094425
3.6096943365672115e-10	0.21718808	0.31620318	0.90216684	-0.45146674	0.1330321	0.86357504
3.709349999380648e-10	0.28122893	0.18724902	0.9175553	-0.42320502	0.011593623	0.88663715
3.8098451596846297e-10	0.34126592	0.054154415	0.911561	-0.39777562	-0.1118311	0.89064294
3.912443427115696e-10	0.39619604	-0.07924214	0.8834933	-0.37587747	-0.23863705	0.87471545
4.012823778123578e-10	0.44499895	-0.20071898	0.8358261	-0.35698408	-0.36242497	0.83959115
4.110944842170536e-10	0.49144268	-0.30414683	0.77200645	-0.3374247	-0.4815688	0.78691334
4.2101196320385634e-10	0.5416999	-0.3866746	0.69311595	-0.3111668	-0.59807456	0.7159974
4.306346009612377e-10	0.5976655	-0.4394571	0.6062345	-0.2729858	-0.70482004	0.63134694
4.398729312320881e-10	0.6600708	-0.45942402	0.5170197	-0.21802744	-0.79819983	0.5367801
4.4897866655840655e-10	0.72910064	-0.44500706	0.42758974	-0.14032422	-0.8769141	0.43240544
4.579276998917528e-10	0.80027765	-0.39445943	0.34258217	-0.03650227	-0.9348479	0.3208146
