# t (s)	mx ()	my ()	mz ()	m.region1x ()	m.region1y ()	m.region1z ()
0	0	1	0	0	1	0
1.023e-12	-0.024339812	0.99957335	0.015730215	-0.028420009	0.9994498	0.017104087
2.047e-12	-0.04808415	0.9983185	0.031552486	-0.056175712	0.9978312	0.034307804
4.095e-12	-0.09363043	0.9934861	0.06336715	-0.10948001	0.9916003	0.0688696
8.191e-12	-0.17652072	0.97564125	0.12728675	-0.20659722	0.96864474	0.13799773
1.544729325587119e-11	-0.2953012	0.9236156	0.2394176	-0.34583986	0.90231323	0.25731242
2.264059210136329e-11	-0.3782682	0.85575855	0.34638345	-0.4438554	0.8171916	0.36760047
2.995949958455174e-11	-0.43056285	0.7785573	0.44863218	-0.5083319	0.72221935	0.46888494
3.749102926743613e-11	-0.45572925	0.69622445	0.54544795	-0.54535216	0.62300014	0.5605271
4.528437273188437e-11	-0.4571958	0.61119413	0.6357837	-0.56056744	0.52266026	0.6419949
5.3346897422574645e-11	-0.43862712	0.5245946	0.7182276	-0.5592123	0.4227322	0.7127104
6.164551952300078e-11	-0.40416694	0.43656385	0.7911314	-0.546155	0.3237616	0.7720425
7.01595672901185e-11	-0.35815924	0.3461371	0.8531232	-0.5257358	0.22526021	0.81960404
7.890478665718997e-11	-0.30468345	0.25154117	0.90304583	-0.5015339	0.12598221	0.85507476
8.793043639603308e-11	-0.24737304	0.15071115	0.9396101	-0.4763355	0.024337346	0.87787396
9.728434753435239e-11	-0.1895445	0.0420984	0.9610487	-0.45220882	-0.08099457	0.88690865
1.0699546269307804e-10	-0.13402843	-0.07467553	0.9651759	-0.43034062	-0.1907006	0.880649
1.1672649488445436e-10	-0.08418479	-0.19411704	0.95055586	-0.4112375	-0.30076456	0.85845315
1.256235771446679e-10	-0.042965207	-0.30314028	0.9208318	-0.39457166	-0.40090135	0.8243596
1.3415444822976082e-10	-0.005258609	-0.4050051	0.8780023	-0.37686262	-0.49569353	0.77957267
1.4263064327940708e-10	0.03355846	-0.5009661	0.8221467	-0.3545101	-0.587772	0.7237688
1.5116525670386128e-10	0.07794504	-0.5893151	0.7533717	-0.32350063	-0.6771686	0.6567661
1.5953857651117477e-10	0.13087699	-0.66454077	0.6747881	-0.2807392	-0.7599923	0.5811621
1.6769664259028946e-10	0.19519395	-0.7230091	0.58900124	-0.22333153	-0.83369756	0.49885154
1.7573528983670202e-10	0.27368563	-0.7616521	0.49722776	-0.1479293	-0.8962329	0.4102341
1.83584612486324e-10	0.36596763	-0.775821	0.40270105	-0.053423773	-0.943062	0.3174739
1.9136132271034724e-10	0.47152478	-0.7608857	0.3067733	0.06213234	-0.96952975	0.22069997
1.991169050104196e-10	0.5867343	-0.7111418	0.21199387	0.19870847	-0.9684624	0.12095942
2.0672058014950585e-10	0.7020253	-0.62358016	0.123653986	0.349998	-0.9319168	0.022202093
2.1411136459763082e-10	0.8063682	-0.4992963	0.046202995	0.5066446	-0.8538217	-0.07185588
2.2146746170682024e-10	0.89097416	-0.33880553	-0.018394247	0.66065717	-0.72683275	-0.15976635
2.2888130469109133e-10	0.9448599	-0.1465525	-0.066707246	0.79769546	-0.5450028	-0.23753981
2.362459960445355e-10	0.95768815	0.062916905	-0.09448862	0.895808	-0.3134687	-0.2978269
2.435231683525789e-10	0.926138	0.27263126	-0.09991549	0.93569314	-0.04691033	-0.33410087
2.5076931428209626e-10	0.8531272	0.46796277	-0.082987785	0.90470594	0.23370597	-0.34118465
2.580190303843946e-10	0.7468146	0.6359034	-0.044933565	0.79999113	0.5003822	-0.31544504
2.6526422154218127e-10	0.61989856	0.76691943	0.011460547	0.6331301	0.72347397	-0.25680175
2.726019076612927e-10	0.4846772	0.85841507	0.08336597	0.42525828	0.8838241	-0.16821252
