# t (s)	mx ()	my ()	mz ()	m.region1x ()	m.region1y ()	m.region1z ()
0	0	1	0	0	1	0
1.023e-12	-0.024333475	0.99957365	0.015727801	-0.033509478	0.9992821	0.017672861
2.047e-12	-0.048071586	0.9983194	0.03154769	-0.066295594	0.9971665	0.035551276
4.095e-12	-0.09360581	0.993489	0.06335774	-0.12936714	0.98899937	0.07171847
8.191e-12	-0.17647381	0.97565234	0.12726901	-0.24428035	0.9588473	0.14466232
1.5120159405035032e-11	-0.29064247	0.9264236	0.23440489	-0.40126586	0.8767415	0.26494336
2.2061476230823743e-11	-0.37270048	0.86166525	0.33795434	-0.51243085	0.7721589	0.37518555
2.9073739155030183e-11	-0.4256739	0.78821814	0.4366362	-0.5852393	0.658545	0.47204024
3.6315022370564015e-11	-0.45333466	0.7092364	0.53091335	-0.6291287	0.54198647	0.55553645
4.390037337556233e-11	-0.45831668	0.6263496	0.6204947	-0.65169597	0.42524177	0.6257715
5.1835426114615084e-11	-0.44317904	0.5408861	0.70365876	-0.6590409	0.31010836	0.6822509
6.003316919485698e-11	-0.41156256	0.45381105	0.77797186	-0.656337	0.19782613	0.72447336
6.848835912789621e-11	-0.36748973	0.36416113	0.8420627	-0.6476166	0.08750163	0.75265825
7.71854482804065e-11	-0.31510344	0.270541	0.89444786	-0.6356616	-0.02179583	0.76665246
8.615083142431128e-11	-0.25820762	0.17108089	0.93374836	-0.62210786	-0.13134848	0.7659762
9.543681923297532e-11	-0.20016673	0.06405024	0.95830745	-0.60743165	-0.24238415	0.7496524
1.0507517220586621e-10	-0.14395285	-0.051183194	0.96599805	-0.5908036	-0.35538265	0.7163882
1.1503653890942933e-10	-0.09175556	-0.17320698	0.9546045	-0.56987286	-0.469461	0.6652488
1.2404936829535156e-10	-0.049294863	-0.28391543	0.9273716	-0.5446832	-0.5694824	0.60522413
1.3261773955904544e-10	-0.011250952	-0.38693443	0.88687205	-0.51211447	-0.66064584	0.53713
1.4108253955512517e-10	0.027047563	-0.48395023	0.8334254	-0.4685525	-0.7455723	0.460495
1.4966736198307948e-10	0.070475124	-0.57455796	0.76640165	-0.40954563	-0.82462	0.37454975
1.580524140419493e-10	0.12156197	-0.6521819	0.68954605	-0.3343752	-0.8923954	0.2838335
1.6626066473996933e-10	0.18380697	-0.7139388	0.60472536	-0.24129073	-0.9462267	0.18964387
1.743273499531362e-10	0.259812	-0.7563806	0.51373684	-0.12901671	-0.98234475	0.09287143
1.8219925539108121e-10	0.34965062	-0.7750845	0.41960582	0.0012668665	-0.9953997	-0.0046277624
1.8998209112224755e-10	0.4530223	-0.7655947	0.32377294	0.1492684	-0.97892594	-0.10287884
1.9774597825577457e-10	0.56704473	-0.72223055	0.22846355	0.31215575	-0.92371345	-0.20111896
2.0540785919104052e-10	0.6834472	-0.64090383	0.138349	0.4797756	-0.82038796	-0.29572213
2.1282175975419062e-10	0.7901884	-0.5228552	0.058908474	0.6350238	-0.6642623	-0.38101834
