# t (s)	mx ()	my ()	mz ()	m.region1x ()	m.region1y ()	m.region1z ()
0	0	1	0	0	1	0
1.023e-12	-0.024334129	0.99957347	0.015727643	-0.05172819	0.99846524	0.019785242
2.047e-12	-0.048072882	0.99831915	0.03154737	-0.10239936	0.9939273	0.040277723
4.095e-12	-0.093608275	0.9934882	0.063357085	-0.19947457	0.9763942	0.08279655
8.191e-12	-0.17647782	0.97564894	0.12726735	-0.37159595	0.9125721	0.17029624
1.3789379301743033e-11	-0.2712723	0.9373437	0.214038	-0.55113095	0.78406566	0.28402758
1.9398757596498195e-11	-0.34490737	0.88778365	0.29882133	-0.66943866	0.63631964	0.38013735
2.5104688551839737e-11	-0.39915153	0.8304163	0.38159108	-0.741131	0.4887364	0.4548565
3.1052370352128806e-11	-0.4357487	0.7667769	0.46319014	-0.7816939	0.34910783	0.5089405
3.7327488567629346e-11	-0.4552933	0.69812685	0.54340273	-0.80290633	0.22024877	0.5437828
4.392120245229278e-11	-0.458295	0.6261178	0.6206986	-0.81305724	0.102608584	0.5611777
5.0716668848121436e-11	-0.4463502	0.5528487	0.6925655	-0.81708336	-0.004270507	0.563683
5.7622657730912667e-11	-0.4222095	0.479342	0.75732094	-0.81711644	-0.10207883	0.554441
6.466864285575471e-11	-0.38849983	0.40474433	0.8146647	-0.813567	-0.19320919	0.53597564
7.19562626774823e-11	-0.34717727	0.32710272	0.86457604	-0.80621594	-0.2794717	0.50961953
7.957259471554745e-11	-0.30004272	0.24441911	0.90635014	-0.794899	-0.36144647	0.47584066
8.751165737866776e-11	-0.24952675	0.15568572	0.9383527	-0.77985114	-0.43846783	0.4349226
9.557325011196657e-11	-0.19929121	0.062478155	0.95851564	-0.7618599	-0.50867367	0.38801876
1.0383128834218446e-10	-0.15085025	-0.036075372	0.9660138	-0.74086785	-0.5733294	0.33474025
1.1229811333429347e-10	-0.10542991	-0.13946119	0.95968556	-0.71630794	-0.6331251	0.27497205
1.2078464110966386e-10	-0.06417772	-0.24390186	0.93907034	-0.68774986	-0.68729573	0.21034658
1.293190881750474e-10	-0.025718598	-0.3476494	0.9041185	-0.65396774	-0.7363432	0.14126845
1.37799188206123e-10	0.011966869	-0.44700512	0.8557036	-0.61433834	-0.77965325	0.069260605
1.4631609847664996e-10	0.052782677	-0.54027104	0.7940525	-0.5675624	-0.8173278	-0.0059447438
1.5475044949806626e-10	0.10023043	-0.623074	0.7210969	-0.5135802	-0.8481615	-0.08316336
1.6310616778193263e-10	0.15830141	-0.69208354	0.6383772	-0.45185557	-0.87115926	-0.16270517
1.7118922623597975e-10	0.22841688	-0.7422819	0.54994947	-0.38367662	-0.88442355	-0.24325918
1.7912780599529259e-10	0.31278735	-0.7707577	0.45685923	-0.30817342	-0.88609964	-0.32677203
1.8693526906562875e-10	0.41100812	-0.7729507	0.36148745	-0.22580962	-0.87278634	-0.41412577
1.9470199221066814e-10	0.5214033	-0.7435795	0.2656299	-0.13731094	-0.8391668	-0.5068787
2.024484408847053e-10	0.63857555	-0.67706156	0.17249395	-0.046396125	-0.7777346	-0.60511667
2.099362067122887e-10	0.7499809	-0.5734103	0.08871846	0.03623791	-0.68294114	-0.70358866
2.172925630965667e-10	0.84681153	-0.4331059	0.016569551	0.098990165	-0.54737854	-0.79827666
2.246674832598191e-10	0.9192947	-0.25783548	-0.04139137	0.12279288	-0.3650737	-0.8795369
2.3207956897723577e-10	0.95607513	-0.0557808	-0.08116564	0.080936454	-0.14343813	-0.9269288
2.39228670380276e-10	0.9500678	0.15063003	-0.09907583	-0.04113202	0.078184575	-0.9145703
2.458241742721297e-10	0.9068928	0.3378347	-0.09647176	-0.22126286	0.24890141	-0.8350734
2.52372877017303e-10	0.8316504	0.50861996	-0.07576214	-0.4349208	0.34946322	-0.69086057
2.5925690254606217e-10	0.725725	0.6614812	-0.035880145	-0.64892685	0.3645647	-0.48950925
2.66364505427625e-10	0.5993088	0.78338736	0.022052795	-0.81398696	0.29876065	-0.26417866
2.735010286318947e-10	0.4681183	0.86664665	0.09362049	-0.9057371	0.18787624	-0.0552641
2.807197610723521e-10	0.3431139	0.91318566	0.17544991	-0.93525296	0.06765374	0.117106356
2.8835760348719596e-10	0.22920242	0.92718923	0.26778984	-0.92476416	-0.044114802	0.2507392
2.961422109068631e-10	0.13878769	0.91226405	0.36363533	-0.8969602	-0.13460834	0.3399867
3.038981092839052e-10	0.07675377	0.875992	0.4572326	-0.8692625	-0.20627002	0.39039674
3.1163394111988753e-10	0.04191162	0.82486176	0.545929	-0.847981	-0.2688582	0.41148138
3.190928360307756e-10	0.03127473	0.76552427	0.62511706	-0.8321917	-0.32813188	0.41233644
3.2605255868805795e-10	0.038640358	0.703409	0.6921595	-0.8180001	-0.3849229	0.40208212
3.326815642679805e-10	0.05829861	0.63915265	0.74904424	-0.80234194	-0.4393507	0.38647112
3.390554747213975e-10	0.0862696	0.5730672	0.79673123	-0.7845523	-0.48984733	0.36830935
3.45301716156861e-10	0.1200132	0.5043738	0.83632815	-0.76512814	-0.5357387	0.34836593
3.5147066949273285e-10	0.15743782	0.43284798	0.86811423	-0.7452299	-0.5766316	0.326461
3.575843901396457e-10	0.19673061	0.35859272	0.8921142	-0.72595215	-0.6128554	0.30183142
3.6368462186398077e-10	0.2365596	0.281582	0.9083594	-0.70774555	-0.64551866	0.2733048
3.6984588662585905e-10	0.2761195	0.20150855	0.91677064	-0.6901901	-0.6761527	0.23946254
3.7614573861607435e-10	0.3148724	0.118218176	0.9169614	-0.67205834	-0.70618325	0.1989574
3.8257817316734777e-10	0.35204393	0.032988675	0.9083996	-0.65167737	-0.7362301	0.15139772
3.890082112716977e-10	0.38662136	-0.050850477	0.8911582	-0.62761694	-0.7656874	0.09825947
3.953940215546132e-10	0.41872334	-0.13107365	0.8657565	-0.5986641	-0.7937743	0.041110422
4.016545356173768e-10	0.4487371	-0.20507349	0.8332929	-0.5646355	-0.8192293	-0.017897887
4.0789555282046615e-10	0.47821167	-0.27256647	0.7940595	-0.52498823	-0.8414963	-0.07863123
4.1413353662490116e-10	0.50838417	-0.33209503	0.7486961	-0.47986826	-0.8596117	-0.14064057
4.2033476039295085e-10	0.5402553	-0.38178664	0.69832665	-0.4299357	-0.8725016	-0.2034837
4.26501592079747e-10	0.5748283	-0.42024532	0.6439437	-0.37558326	-0.87916136	-0.26750717
4.3269417936849195e-10	0.6131675	-0.44631505	0.58605856	-0.31651476	-0.8783013	-0.33395115
4.3895373696934324e-10	0.6558994	-0.4583417	0.52537876	-0.25244722	-0.86787534	-0.40398738
4.4524581103974306e-10	0.70256233	-0.45443833	0.46349213	-0.1840926	-0.84513956	-0.4777808
4.514057362923473e-10	0.7508304	-0.43384695	0.40341493	-0.1144557	-0.8077281	-0.55333024
4.574686758037597e-10	0.79914534	-0.39652964	0.34618783	-0.045565803	-0.7524479	-0.6302101
4.635238470849681e-10	0.8458779	-0.34206393	0.29237318	0.01952107	-0.674757	-0.707846
4.696233303782632e-10	0.88854086	-0.27023607	0.2430394	0.07468773	-0.56967795	-0.78378534
4.757525486243632e-10	0.9237275	-0.1822579	0.1998969	0.10973575	-0.43424734	-0.85239124
4.817778971034319e-10	0.94769907	-0.08268114	0.1651424	0.11180221	-0.2729593	-0.9040316
4.877733150544044e-10	0.95848304	0.025975712	0.13925886	0.0689768	-0.09238434	-0.9285534
4.938851284327058e-10	0.9542166	0.14230531	0.122717634	-0.030158438	0.0949833	-0.91248274
4.999804257838785e-10	0.9339452	0.25905037	0.116675265	-0.18338187	0.25871682	-0.8438676
5.05934925615721e-10	0.8993597	0.3690196	0.12097727	-0.36874387	0.36895084	-0.72332495
5.118844750244431e-10	0.8521115	0.47055334	0.13504946	-0.55983263	0.41222787	-0.55916435
5.179049970735238e-10	0.7943541	0.5612117	0.15853006	-0.7269635	0.38791135	-0.3683065
