# t (s)	mx ()	my ()	mz ()	m.region1x ()	m.region1y ()	m.region1z ()
0	0	1	0	0	1	0
1.023e-12	-0.02433056	0.9995737	0.015727278	-0.03226674	0.9993248	0.01757308
2.047e-12	-0.048065793	0.99831975	0.03154664	-0.06380339	0.9973344	0.035400737
4.095e-12	-0.09359439	0.9934906	0.06335567	-0.12436569	0.98964816	0.07161644
8.191e-12	-0.17645189	0.97565776	0.12726516	-0.23424359	0.9612605	0.14525037
1.5391891180666654e-11	-0.29441363	0.9241378	0.23854063	-0.3875471	0.8804442	0.27297583
2.258830152906148e-11	-0.3776281	0.85637945	0.34559172	-0.4914106	0.77801436	0.39091086
2.985894189207826e-11	-0.42985392	0.7797796	0.44725308	-0.55489033	0.6677921	0.49521962
3.734406649170294e-11	-0.45525682	0.6980104	0.54363906	-0.5884919	0.5559612	0.5856661
4.5135396820856303e-11	-0.4570999	0.61302024	0.6341755	-0.60071295	0.4446508	0.66268903
5.3192030283237235e-11	-0.4388225	0.5264892	0.7168092	-0.5980489	0.33480343	0.7262438
6.148588917931899e-11	-0.40456086	0.43852168	0.78994393	-0.5853462	0.22557735	0.77677894
6.999486081464977e-11	-0.35866192	0.34817964	0.852191	-0.5659638	0.11584574	0.81431437
7.873695585178576e-11	-0.3051951	0.2536662	0.9024061	-0.54237694	0.004455885	0.83825475
8.775629208789653e-11	-0.24783327	0.15296428	0.9392751	-0.51664716	-0.109505236	0.84726286
9.71027067102451e-11	-0.18989253	0.04448943	0.9610507	-0.4904081	-0.22661228	0.8393877
1.0680197183672107e-10	-0.13424116	-0.072119206	0.9655541	-0.46431303	-0.346773	0.8123943
1.1655428953925875e-10	-0.084093496	-0.19185181	0.9512646	-0.43790522	-0.46539208	0.76601094
1.254619524915186e-10	-0.04269448	-0.30108303	0.9217915	-0.410679	-0.5705518	0.70738155
1.3399605916080617e-10	-0.0049093952	-0.40310377	0.879189	-0.37805822	-0.6668	0.6377292
1.424697658211731e-10	0.03388682	-0.4991941	0.8235674	-0.3352457	-0.7559568	0.5570548
1.5100771740043027e-10	0.07819937	-0.58777773	0.7549568	-0.2774153	-0.83672905	0.46611118
1.593812178657076e-10	0.13096546	-0.663244	0.6765265	-0.20261629	-0.9038918	0.36960807
1.6754397866891713e-10	0.1950965	-0.7220261	0.5908067	-0.10956746	-0.9538974	0.2705735
1.755873457508278e-10	0.27338323	-0.7610172	0.4990546	0.0033118103	-0.98320436	0.17003699
