# t (s)	mx ()	my ()	mz ()	m.region1x ()	m.region1y ()	m.region1z ()
0	0	1	0	0	1	0
1.023e-12	-0.02433294	0.9995736	0.01572752	-0.045244332	0.9987944	0.019048944
2.047e-12	-0.048070524	0.9983194	0.031547133	-0.08955983	0.9952307	0.038660992
4.095e-12	-0.09360368	0.99348897	0.06335662	-0.1746336	0.981445	0.07914331
8.191e-12	-0.1764694	0.9756522	0.1272667	-0.32714435	0.9308522	0.16252771
1.4110654588012573e-11	-0.27604777	0.934768	0.21896589	-0.49927512	0.81977725	0.27954337
2.0041769019575697e-11	-0.35201514	0.88160956	0.3083455	-0.61601895	0.6874213	0.38242826
2.6038645182831034e-11	-0.40616554	0.82062227	0.39474553	-0.68880635	0.5516941	0.46640587
3.224350361959697e-11	-0.44085062	0.7538189	0.47890615	-0.73133415	0.42001605	0.5316331
3.8754972596918665e-11	-0.45732534	0.682506	0.5607702	-0.75431037	0.29498592	0.5790799
4.5582263239955506e-11	-0.45662463	0.6081301	0.6390226	-0.7653918	0.17715831	0.60993
5.2627585757314823e-11	-0.44071248	0.53245115	0.71134734	-0.7693674	0.06653673	0.62583303
5.9803172079815e-11	-0.4125851	0.4562713	0.7760409	-0.7685814	-0.03775768	0.62902063
6.714234573245886e-11	-0.3750329	0.3785133	0.83271575	-0.7637332	-0.13757172	0.62137336
7.475210792002297e-11	-0.33016217	0.29700083	0.88118863	-0.7547868	-0.23448978	0.60367185
8.271412536617926e-11	-0.28004223	0.20966831	0.9204731	-0.74163693	-0.32888362	0.57580763
9.099183230348805e-11	-0.22755021	0.1158484	0.9486352	-0.7244746	-0.41958377	0.53763384
9.942487815193111e-11	-0.17619698	0.016869657	0.96372133	-0.7036962	-0.50468594	0.48979712
1.0811480671994847e-10	-0.12727213	-0.08816578	0.96462935	-0.6785018	-0.5854239	0.43173635
1.169286944372402e-10	-0.0824066	-0.19647391	0.95023704	-0.6478912	-0.66076016	0.36458468
1.2574075614272975e-10	-0.041572187	-0.3044677	0.92051876	-0.61045915	-0.7297221	0.29018092
1.3427077270572793e-10	-0.0038157515	-0.4063004	0.8774947	-0.56588596	-0.7901433	0.21237804
1.427460161968741e-10	0.035092596	-0.502182	0.82145166	-0.5117778	-0.8432819	0.13049246
1.5127421093121127e-10	0.07959196	-0.59034115	0.75254536	-0.4459127	-0.88863564	0.044246938
1.5964881339399488e-10	0.13272648	-0.66539	0.6737851	-0.36869302	-0.9235101	-0.043917447
1.6780482314625743e-10	0.19726063	-0.72357726	0.58787704	-0.28028348	-0.94574785	-0.13331158
1.758395127958678e-10	0.27596346	-0.76184577	0.4960354	-0.1794085	-0.9526181	-0.22539915
1.8368735040446402e-10	0.36846054	-0.7755591	0.4014508	-0.067234315	-0.93956965	-0.3199799
1.9146458339893842e-10	0.4742037	-0.7600547	0.30548662	0.056304723	-0.89976645	-0.41884732
1.9922020591216664e-10	0.5894834	-0.7096262	0.21073617	0.18794525	-0.82294065	-0.52240056
2.0682026029461564e-10	0.7046173	-0.6213621	0.12253842	0.31604335	-0.6986998	-0.62667996
2.1420903870288843e-10	0.8086208	-0.4963861	0.04528221	0.42256102	-0.5184054	-0.7250562
