# t (s)	mx ()	my ()	mz ()	m.region1x ()	m.region1y ()	m.region1z ()
0	0	1	0	0	1	0
1.023e-12	-0.02433502	0.9995735	0.015727732	-0.05658847	0.99819046	0.020336673
2.047e-12	-0.048074648	0.9983189	0.03154755	-0.11200857	0.9928406	0.04148378
4.095e-12	-0.09361167	0.9934873	0.063357405	-0.21795206	0.9722023	0.08548314
8.191e-12	-0.1764839	0.9756463	0.12726775	-0.4039229	0.8976617	0.1757127
1.3597184033210749e-11	-0.2683829	0.93886596	0.21108633	-0.58734846	0.75614816	0.286736
1.9016900942546888e-11	-0.34056178	0.89140743	0.29314357	-0.7050729	0.5978427	0.3774829
2.4561092899525313e-11	-0.39483863	0.83607197	0.3738793	-0.7744635	0.4428617	0.44524387
3.037874694466058e-11	-0.4325523	0.7740804	0.45420402	-0.8123496	0.29903612	0.49134898
3.6546609308059935e-11	-0.4538278	0.7066747	0.5337575	-0.83125657	0.16917622	0.5175962
4.303253110470273e-11	-0.45881853	0.63576466	0.6106979	-0.8398566	0.053608805	0.5262789
4.970275282621551e-11	-0.44897175	0.5637004	0.68233705	-0.84313685	-0.048713535	0.52063936
5.646858975788873e-11	-0.4269557	0.491566	0.74706805	-0.84305316	-0.14031522	0.50434476
6.336759099720605e-11	-0.3952881	0.41851446	0.8047248	-0.83984166	-0.22415376	0.4801685
7.049347662397855e-11	-0.3558733	0.34276313	0.8553103	-0.833226	-0.3021573	0.44967
7.793108083738328e-11	-0.3104182	0.2624101	0.8982326	-0.8230836	-0.3750262	0.41356516
8.569364467781971e-11	-0.26110232	0.17626002	0.9320555	-0.809715	-0.4424467	0.37226257
9.35662569204261e-11	-0.21160464	0.08597423	0.95465016	-0.79404706	-0.50277585	0.32705274
1.0160681967957645e-10	-0.16354269	-0.009258443	0.9652948	-0.7763091	-0.5572631	0.27755222
1.0987489978714548e-10	-0.117991075	-0.10970691	0.962931	-0.7561736	-0.6070697	0.22321795
1.181922102880117e-10	-0.07639898	-0.21202187	0.9468582	-0.733458	-0.6518453	0.16527082
1.265308005911801e-10	-0.038102105	-0.31403238	0.91706777	-0.7074807	-0.69200563	0.104286276
1.3501397860653814e-10	-0.0005709927	-0.41493377	0.8730587	-0.67705125	-0.7282575	0.039799817
1.434961417035343e-10	0.038668152	-0.5102847	0.8158467	-0.64202344	-0.75981265	-0.026728528
1.5200287976095954e-10	0.08371725	-0.59733963	0.7460874	-0.6018312	-0.786441	-0.0953907
1.6037350969352266e-10	0.13782693	-0.6711771	0.6664839	-0.55694985	-0.80713814	-0.16511652
1.685093111733384e-10	0.20344839	-0.72772074	0.58008146	-0.50791055	-0.8210268	-0.23551714
1.7652209285502113e-10	0.28329897	-0.7640104	0.4879769	-0.45415792	-0.8271411	-0.3081418
1.8435986371917743e-10	0.3769753	-0.775418	0.39322153	-0.39643598	-0.82355905	-0.38310686
1.9213370367366244e-10	0.48371398	-0.75714475	0.29725873	-0.33495054	-0.8073972	-0.46191156
1.998840109996405e-10	0.59943146	-0.70351064	0.20283748	-0.27154118	-0.7743254	-0.5450562
2.0745796869438963e-10	0.7138874	-0.6121434	0.11553864	-0.21167545	-0.7201619	-0.62988937
2.1483925525859335e-10	0.8165666	-0.48404273	0.039286997	-0.16232137	-0.6407711	-0.71326804
2.2219511332786563e-10	0.8983959	-0.32006833	-0.023775904	-0.13282137	-0.5307223	-0.7910537
2.2961525440336167e-10	0.9483642	-0.12514696	-0.070166394	-0.1381324	-0.3878548	-0.8528258
2.369716603791207e-10	0.9565322	0.08504494	-0.095667645	-0.19434738	-0.22380032	-0.88019305
2.4424224018168984e-10	0.9204058	0.29376477	-0.098750286	-0.3082495	-0.06291417	-0.8544186
2.511716843567892e-10	0.84759265	0.47874632	-0.08084505	-0.46163085	0.058315594	-0.7689784
2.581534913080436e-10	0.7441661	0.6390071	-0.043415233	-0.63206536	0.12265375	-0.62607795
2.6540705373433625e-10	0.6169501	0.7690971	0.013384146	-0.787498	0.12093984	-0.43842065
2.7268376500669293e-10	0.48306677	0.8589526	0.084863886	-0.89324766	0.06568002	-0.24098955
2.801538739076112e-10	0.35253146	0.91070765	0.16876917	-0.9442418	-0.017317127	-0.057028294
2.876789962692879e-10	0.23851627	0.92715627	0.25942975	-0.9507026	-0.10179826	0.093107395
2.9571228669182423e-10	0.14319797	0.9136887	0.3583253	-0.93089247	-0.17712592	0.20983426
3.038862742695062e-10	0.076973826	0.87605715	0.45704928	-0.90333575	-0.23521094	0.28519967
3.118796398607165e-10	0.04135979	0.8230631	0.5485972	-0.8812584	-0.28072393	0.3219879
3.1964507456970613e-10	0.031422615	0.7608437	0.6306405	-0.86706305	-0.3240994	0.32944012
3.271675055146362e-10	0.041283526	0.6929704	0.7021692	-0.85650533	-0.37213087	0.3177693
3.3420477162104967e-10	0.06438243	0.6237768	0.76103175	-0.8445681	-0.42353153	0.2971146
3.410047924918511e-10	0.096339	0.55208546	0.80981416	-0.8281515	-0.47630295	0.27356473
3.476261734743456e-10	0.13384458	0.47788805	0.8491269	-0.807245	-0.52656907	0.25043473
3.5394545216070324e-10	0.17327233	0.40322125	0.87869495	-0.78430253	-0.5703032	0.22937572
3.600425326363589e-10	0.21287817	0.32792708	0.8995493	-0.76155347	-0.6068683	0.20973296
3.6597927508425826e-10	0.25152057	0.25203353	0.9123915	-0.7407088	-0.63681906	0.19002144
3.718125788300186e-10	0.28852397	0.17565694	0.91769946	-0.7226165	-0.6614678	0.16835336
3.776120182700191e-10	0.3236537	0.098805584	0.9157413	-0.7071441	-0.682519	0.142731
3.8345416095670585e-10	0.35698158	0.021503404	0.9065144	-0.69326717	-0.70168257	0.11133182
3.8940002144225465e-10	0.3887236	-0.055821374	0.88979393	-0.6792507	-0.72032404	0.0728802
3.953224232309136e-10	0.41844425	-0.13013716	0.86604875	-0.6634053	-0.73869115	0.028315775
4.0119968383411696e-10	0.4466528	-0.19982405	0.83585835	-0.64409035	-0.7566919	-0.020986969
4.0695892155658295e-10	0.47383752	-0.26283222	0.80032897	-0.62064934	-0.77356166	-0.072687246
4.125949106666495e-10	0.5008732	-0.31816146	0.76038826	-0.5930849	-0.78855485	-0.1250612
4.181823499488494e-10	0.5289711	-0.36562702	0.7163297	-0.56150454	-0.80114126	-0.17760222
4.2373874662705043e-10	0.55898386	-0.40437502	0.6687608	-0.5264838	-0.8106778	-0.22983284
4.292518359557906e-10	0.59142816	-0.4333693	0.61856914	-0.48885545	-0.8165302	-0.28152195
4.347182564066675e-10	0.626592	-0.45174873	0.56661737	-0.4493386	-0.8180992	-0.3329499
4.4016080545376376e-10	0.6646185	-0.45876986	0.5135437	-0.4083167	-0.8146844	-0.38490033
4.4561942884288155e-10	0.70545393	-0.4535603	0.45983964	-0.36590704	-0.80527896	-0.4383998
4.511381455102026e-10	0.74871093	-0.43498558	0.40602577	-0.3221848	-0.78838986	-0.4944307
4.566747516901354e-10	0.79284346	-0.4022841	0.35356545	-0.2781421	-0.7623661	-0.5527899
4.621101548632956e-10	0.8352227	-0.35620394	0.30461535	-0.2358696	-0.7261178	-0.6118508
4.674735450846844e-10	0.87416553	-0.29733807	0.25984135	-0.19693089	-0.67801505	-0.67092305
4.728318145394056e-10	0.908072	-0.22595206	0.2196372	-0.16355713	-0.6158654	-0.7290907
4.782344393328682e-10	0.9349707	-0.14259031	0.18467931	-0.13946319	-0.53746754	-0.78432083
4.837124815186927e-10	0.9526274	-0.048456803	0.15589285	-0.13012879	-0.44134307	-0.83299035
4.892020873605832e-10	0.9588271	0.052826602	0.13458076	-0.14230151	-0.32966244	-0.8690162
4.946011376387063e-10	0.9525857	0.15602836	0.1215681	-0.18131419	-0.20928006	-0.8853777
5.00016723569287e-10	0.9337149	0.25965065	0.1167763	-0.25142822	-0.08641037	-0.8754223
5.055295811398911e-10	0.9021063	0.36163446	0.12046635	-0.3541921	0.028152347	-0.8313904
5.110925803520689e-10	0.8590282	0.4575125	0.13272105	-0.48223457	0.1179359	-0.748813
5.165586792973112e-10	0.80798113	0.541984	0.15259692	-0.6170042	0.16870558	-0.632962
5.22027719931576e-10	0.750971	0.614739	0.17950225	-0.7425318	0.17770167	-0.4918902
5.274835539673423e-10	0.69110835	0.6743135	0.21240273	-0.8431607	0.14956097	-0.3397046
5.329429791609376e-10	0.63110626	0.7204222	0.25032386	-0.9114798	0.09542478	-0.18987316
