# t (s)	mx ()	my ()	mz ()	m.region1x ()	m.region1y ()	m.region1z ()
0	0	1	0	0	1	0
1.023e-12	-0.024333537	0.9995736	0.015727581	-0.04848673	0.9986351	0.019417236
2.047e-12	-0.048071705	0.99831927	0.031547252	-0.09598326	0.9945998	0.039470557
4.095e-12	-0.09360597	0.99348855	0.06335685	-0.18708174	0.9789973	0.08097977
8.191e-12	-0.17647363	0.97565067	0.12726705	-0.34955493	0.9219505	0.16648848
1.3937157941969566e-11	-0.27347735	0.9361637	0.21630564	-0.5256636	0.8022154	0.28186274
1.9695779641000904e-11	-0.3482232	0.88494265	0.30322653	-0.64357096	0.66200346	0.38142216
2.553386538203422e-11	-0.40243638	0.82592726	0.38765097	-0.71614534	0.52008915	0.46077988
3.1594301660484486e-11	-0.43815604	0.7608876	0.4703681	-0.7579808	0.38413152	0.52036375
3.7971113228233835e-11	-0.45631143	0.6910825	0.55127573	-0.7803424	0.25682262	0.5613529
4.4665365646255035e-11	-0.45765588	0.61805207	0.6289672	-0.79120946	0.13869657	0.58521587
5.1568637245751396e-11	-0.44394618	0.54374623	0.7010193	-0.7954521	0.029597627	0.5940509
5.859364654270919e-11	-0.418026	0.4690655	0.7657623	-0.7953084	-0.07175988	0.59057546
6.576865080624881e-11	-0.3825972	0.3930896	0.8228289	-0.79131794	-0.16743886	0.57703036
7.319646366762416e-11	-0.33968762	0.31377947	0.87212336	-0.78333163	-0.25911367	0.55452126
8.096463726136231e-11	-0.29119682	0.22907433	0.9128376	-0.77118653	-0.34728894	0.52326727
8.905556847600421e-11	-0.23974079	0.13808651	0.94320256	-0.7550745	-0.4310741	0.48336682
9.72805113883808e-11	-0.18896165	0.04234354	0.9611831	-0.73562956	-0.5084823	0.43579778
1.0572917646772222e-10	-0.14026116	-0.059088472	0.96585065	-0.71248055	-0.58080184	0.38010302
1.143545521159104e-10	-0.095051646	-0.16476779	0.9560151	-0.6848671	-0.6480593	0.31667843
1.2298357137930685e-10	-0.054041453	-0.27085385	0.93143046	-0.65200377	-0.7092956	0.24734081
1.3157846332731994e-10	-0.015737029	-0.37459946	0.8925413	-0.61263806	-0.7643876	0.1733182
1.4004425831063512e-10	0.022293324	-0.47235435	0.84069526	-0.56606144	-0.81256753	0.09641374
1.486053123545408e-10	0.064807795	-0.5638385	0.77538353	-0.5098888	-0.8544242	0.015213433
1.5700099214668663e-10	0.11464042	-0.6431175	0.6997864	-0.4448711	-0.8876112	-0.06761626
1.6525067017848118e-10	0.1754707	-0.70719576	0.6156554	-0.37039933	-0.9108701	-0.15243338
1.7331772109823165e-10	0.2495058	-0.75218177	0.52551115	-0.28653672	-0.9219877	-0.23940553
1.8120966577972732e-10	0.33757496	-0.7741075	0.43169	-0.19339478	-0.91782314	-0.32931653
1.8899934840146537e-10	0.439315	-0.768479	0.33597046	-0.09104516	-0.89348525	-0.42369142
1.967631659526625e-10	0.5522466	-0.7297298	0.24043648	0.018985635	-0.8412852	-0.52384526
2.044687948802374e-10	0.669294	-0.65300244	0.1490939	0.13009635	-0.7514036	-0.6285377
2.1190277986283974e-10	0.77763605	-0.5395541	0.06824939	0.22722395	-0.6171831	-0.7311217
2.1925505259382628e-10	0.8690567	-0.3895415	-0.0004522443	0.29316008	-0.42908216	-0.8256057
2.2664759113419485e-10	0.93311834	-0.2058421	-0.054000802	0.2988279	-0.18467788	-0.8964686
2.338740646287965e-10	0.95860887	-0.0043687844	-0.087654576	0.2136357	0.085843526	-0.9161323
2.4031602393665346e-10	0.9454257	0.18215261	-0.09994013	0.05044052	0.31257182	-0.86915684
2.4650877885952163e-10	0.9004455	0.35668337	-0.095148146	-0.16720283	0.47331044	-0.756766
2.5289315676743163e-10	0.82446563	0.52134186	-0.07337102	-0.41187668	0.5489294	-0.5811215
2.596250179452772e-10	0.71945345	0.668831	-0.033259977	-0.63873225	0.52732253	-0.35923812
2.666975461826558e-10	0.5931244	0.7882304	0.025142893	-0.80303746	0.42476192	-0.12535425
2.7384908250471486e-10	0.46175742	0.8697969	0.097406656	-0.88640946	0.28549853	0.079632975
2.810178718572409e-10	0.33818272	0.91441804	0.17900217	-0.9076006	0.14760308	0.23865177
2.885547993711545e-10	0.2264909	0.9271753	0.27024972	-0.89323527	0.023849845	0.3559462
2.9626010106839227e-10	0.13755168	0.91187364	0.36512196	-0.8654248	-0.07774088	0.4316651
3.04099234419085e-10	0.07543753	0.8748352	0.45965368	-0.8382926	-0.1625446	0.4739121
3.117686857551618e-10	0.041458644	0.8238653	0.5474685	-0.81697774	-0.23626673	0.49105713
3.1884545929227996e-10	0.031237386	0.76761353	0.6226569	-0.80035657	-0.30115464	0.4923997
