# t (s)	mx ()	my ()	mz ()	m.region1x ()	m.region1y ()	m.region1z ()
0	0	1	0	0	1	0
1.023e-12	-0.024333833	0.9995736	0.015727611	-0.05010758	0.99855155	0.019601276
2.047e-12	-0.048072293	0.9983192	0.03154731	-0.09919226	0.9942689	0.039874446
4.095e-12	-0.09360711	0.99348843	0.06335696	-0.19328529	0.9777151	0.08189067
8.191e-12	-0.17647572	0.9756498	0.1272672	-0.36062285	0.9173195	0.16841173
1.3860029136892432e-11	-0.27232826	0.9367807	0.21512231	-0.5385039	0.79321796	0.2829606
1.9541101714536107e-11	-0.34650344	0.88642454	0.3009337	-0.6567004	0.64920336	0.38080707
2.5309591502215475e-11	-0.40073293	0.8282757	0.38448748	-0.72890997	0.50439906	0.45784393
3.1309245384700607e-11	-0.43690783	0.7639868	0.46659824	-0.7701734	0.36654386	0.51465803
3.763190231148482e-11	-0.45579594	0.6947949	0.54713506	-0.7920211	0.23835655	0.5525438
4.4272580671463794e-11	-0.45801562	0.622308	0.62461495	-0.80258054	0.1203697	0.573114
5.1119162762659944e-11	-0.44523692	0.5485467	0.6965754	-0.8067605	0.012281932	0.5786975
5.8080837193624764e-11	-0.42025647	0.4744921	0.76132536	-0.80674714	-0.08736482	0.5722322
6.518822090713428e-11	-0.3857296	0.399241	0.8185483	-0.8030133	-0.1808229	0.55610955
7.254254264115913e-11	-0.34364915	0.32081	0.8681792	-0.7953706	-0.2698196	0.5315595
8.022918666583043e-11	-0.29587463	0.23719174	0.9094556	-0.78365403	-0.35487494	0.49894556
8.823910940135193e-11	-0.24490964	0.14740805	0.94069505	-0.7680723	-0.43524227	0.45845997
9.637766900725855e-11	-0.1944066	0.053007837	0.95984375	-0.74934196	-0.50899106	0.41117647
1.0472453045112587e-10	-0.1458385	-0.046892177	0.9660263	-0.7272671	-0.5773822	0.35668954
1.1326717458104945e-10	-0.10050772	-0.1513819	0.9580606	-0.7011841	-0.6408312	0.29510272
1.2182067059871993e-10	-0.05937794	-0.25661325	0.93558884	-0.6705134	-0.69845486	0.22815926
1.3043720341557294e-10	-0.020777417	-0.3610223	0.8985095	-0.6337541	-0.75079536	0.15616886
