# t (s)	mx ()	my ()	mz ()	m.region1x ()	m.region1y ()	m.region1z ()
0	0	1	0	0	1	0
1.023e-12	-0.024331752	0.99957365	0.015727399	-0.038757	0.9990809	0.018311525
2.047e-12	-0.04806816	0.9983196	0.031546887	-0.076693095	0.9963667	0.037035074
4.095e-12	-0.093599044	0.99348986	0.063356146	-0.1495869	0.9858671	0.07541444
8.191e-12	-0.17646079	0.9756552	0.12726599	-0.28129902	0.9471367	0.15416515
1.4571076539421175e-11	-0.28277284	0.9310119	0.22601476	-0.4439582	0.8526805	0.2748405
2.0964100877373683e-11	-0.36175576	0.8726064	0.3219246	-0.5560088	0.73627645	0.3843688
2.740860108725419e-11	-0.41556802	0.8061027	0.41381845	-0.62668633	0.6138503	0.47772434
3.4043098248661095e-11	-0.44727105	0.73416543	0.5022247	-0.6679535	0.4922525	0.55469424
4.0975640698550215e-11	-0.45890194	0.6582433	0.58710515	-0.6894099	0.3737351	0.61601573
4.822843303245059e-11	-0.4522179	0.57959956	0.6672209	-0.6980233	0.25871414	0.66242605
5.5709352646447085e-11	-0.42986074	0.49968433	0.7402732	-0.69841987	0.14744	0.69466454
6.334633659883254e-11	-0.3953216	0.41879794	0.8046391	-0.6932697	0.039336596	0.7139031
7.118873874534748e-11	-0.35168457	0.33537608	0.8598418	-0.6837837	-0.0672143	0.7210552
7.935864319064654e-11	-0.3013235	0.24681073	0.90539855	-0.6704292	-0.17382622	0.715944
8.791738573901817e-11	-0.24687576	0.15110311	0.9397476	-0.65356433	-0.28065655	0.6974206
9.67668716602481e-11	-0.19198267	0.048436172	0.9605123	-0.6336417	-0.38582674	0.66453904
1.0585496520255005e-10	-0.13949904	-0.060606144	0.9658811	-0.6102971	-0.48832688	0.6168019
1.152061787650787e-10	-0.09076329	-0.1752534	0.95430917	-0.58163977	-0.5880044	0.5538102
1.241819553325477e-10	-0.048531737	-0.28549746	0.92692506	-0.54708	-0.6777868	0.4813875
1.3274797560432847e-10	-0.010507087	-0.38844147	0.88622344	-0.5047207	-0.75722	0.4028684
1.4121818854348705e-10	0.027858146	-0.4854285	0.832538	-0.45099226	-0.8284276	0.31784442
