# t (s)	mx ()	my ()	mz ()	m.region1x ()	m.region1y ()	m.region1z ()
0	0	1	0	0	1	0
1.023e-12	-0.024334393	0.99957347	0.0157288	-0.027764773	0.99946934	0.017037386
2.047e-12	-0.04807338	0.99831927	0.03154967	-0.054869253	0.9979087	0.034173153
4.095e-12	-0.09360925	0.9934886	0.0633616	-0.10689324	0.9919011	0.06860056
8.191e-12	-0.17648014	0.9756509	0.12727632	-0.20158109	0.9697722	0.1374986
1.544764609972913e-11	-0.29523653	0.92364186	0.23940714	-0.33707508	0.9058	0.25669926
2.264106387326806e-11	-0.37818006	0.8558071	0.34637463	-0.4320057	0.8236119	0.36740747
2.996101973199567e-11	-0.43045783	0.7786195	0.44864318	-0.49372286	0.73175496	0.46974468
3.749241771888124e-11	-0.45559767	0.69631225	0.5454675	-0.5279551	0.6356296	0.5630507
4.528892753346177e-11	-0.45703194	0.61126995	0.6358535	-0.5400842	0.5381557	0.6468045
5.335247816458734e-11	-0.43841964	0.5246793	0.71832275	-0.5351457	0.4407924	0.72029793
6.165179329669594e-11	-0.40391034	0.43665612	0.79124874	-0.51793486	0.34389374	0.7828272
7.016445416077137e-11	-0.35786086	0.34625226	0.85324794	-0.4928004	0.24681523	0.8338876
7.890974123340854e-11	-0.30433285	0.25165588	0.9031893	-0.46338314	0.14811449	0.87305695
8.793291164183346e-11	-0.24698457	0.15084521	0.9397616	-0.43264133	0.046128895	0.899592
9.728629063474654e-11	-0.18910524	0.04222177	0.961216	-0.40291613	-0.060571235	0.91222936
1.0699551222827265e-10	-0.13354771	-0.074554436	0.96535623	-0.37582287	-0.17260374	0.9092081
1.1672589710335042e-10	-0.083661	-0.19401819	0.9507461	-0.35246283	-0.28570625	0.88955814
1.2562243870947413e-10	-0.042408414	-0.30306393	0.921026	-0.33296856	-0.38894138	0.8570481
1.3415206266797252e-10	-0.0046796515	-0.40494016	0.8782002	-0.3135293	-0.48668364	0.8130398
1.4262767358974705e-10	0.03415651	-0.5009163	0.8223413	-0.29029995	-0.58138436	0.7572625
1.511603699868514e-10	0.07854971	-0.58926064	0.7535709	-0.2590658	-0.672785	0.68958396
1.5953462553492554e-10	0.13150053	-0.66449916	0.6749639	-0.2164757	-0.7567215	0.61268526
1.6769232600536603e-10	0.19582623	-0.72295576	0.5891634	-0.15941764	-0.8304186	0.52867544
1.7573044988944877e-10	0.27432242	-0.76157236	0.49737763	-0.084398024	-0.89168787	0.43811226
1.8357938958875508e-10	0.36660618	-0.7757013	0.40283865	0.009711276	-0.93587345	0.34337756
1.9135657126430674e-10	0.47217008	-0.76070726	0.30689156	0.12469915	-0.95816773	0.24479318
1.9911257332379549e-10	0.5873748	-0.7108824	0.21209975	0.26012084	-0.9512897	0.1436837
2.0671634286863677e-10	0.70263624	-0.6232267	0.12376131	0.40905672	-0.907572	0.04433507
2.1410702446757453e-10	0.8069197	-0.49884886	0.046325848	0.56148195	-0.8216182	-0.04925952
2.2146158022436226e-10	0.8914205	-0.338309	-0.01823152	0.7086897	-0.6870316	-0.13540062
2.2887481244306293e-10	0.94518864	-0.14601964	-0.06650337	0.836085	-0.4994285	-0.20996165
2.362398768783897e-10	0.9578894	0.06346739	-0.094239585	0.92263514	-0.26606056	-0.26577017
2.435176850703944e-10	0.9262126	0.27315158	-0.09961552	0.95122224	-0.0031637351	-0.2968695
2.507630654852978e-10	0.85312074	0.46836168	-0.082642995	0.91219777	0.26808566	-0.29895952
2.5801352294098746e-10	0.7467662	0.63618505	-0.0445513	0.80561715	0.5216003	-0.2694647
2.6525887876460813e-10	0.61988163	0.7670648	0.011859639	0.6444809	0.7312252	-0.20919289
2.7259652248723075e-10	0.48475403	0.8584464	0.08375948	0.44906646	0.88153213	-0.12142306
2.8012208277960466e-10	0.35300785	0.9109563	0.16826709	0.24318002	0.9661346	-0.0114462925
2.8791855271069954e-10	0.23506929	0.92756724	0.26230597	0.04984706	0.9878896	0.1138683
2.960339586804492e-10	0.13970569	0.9129671	0.36228234	-0.11252604	0.9572085	0.24662845
3.0426493791038856e-10	0.07429166	0.87416875	0.46160144	-0.23080218	0.89078456	0.37582916
3.1274403440243643e-10	0.038721804	0.8168558	0.5582461	-0.30697036	0.80252445	0.49806604
3.2162008821097704e-10	0.031908635	0.7439001	0.65043133	-0.34584883	0.7008653	0.61151874
3.310350570284848e-10	0.052134026	0.6557813	0.7357878	-0.35306534	0.5897985	0.71468353
3.408218866548578e-10	0.09499101	0.55425304	0.80890894	-0.3355315	0.47336134	0.80324405
3.5090130034266463e-10	0.15358943	0.43981344	0.86578166	-0.30184397	0.35193068	0.87489504
3.6095716523358526e-10	0.21849374	0.31654638	0.902388	-0.26139084	0.22767793	0.9267039
3.709228545728625e-10	0.28261667	0.18753421	0.9177726	-0.22124062	0.100296445	0.95836216
3.809720409466968e-10	0.342723	0.054374114	0.91176206	-0.18524766	-0.03245897	0.96985215
3.912350578607204e-10	0.39772838	-0.07913419	0.8836511	-0.15539528	-0.17108367	0.95975643
4.012725856149922e-10	0.4465733	-0.2006561	0.8359373	-0.13239929	-0.30702534	0.92817724
4.110842781440917e-10	0.49305212	-0.30409977	0.7720645	-0.11259421	-0.43702433	0.876725
4.2100178595058597e-10	0.5433458	-0.38660485	0.6931138	-0.089540526	-0.5619277	0.80485743
4.3062517386635895e-10	0.5993526	-0.43931478	0.6061692	-0.057088077	-0.6731364	0.7174571
4.3986568044667845e-10	0.66180694	-0.4591494	0.516888	-0.009331147	-0.76658297	0.61899036
4.489703164489355e-10	0.73084915	-0.44453546	0.4274411	0.06006422	-0.8407823	0.5101906
4.579197376061837e-10	0.8020162	-0.3937325	0.34242743	0.15452276	-0.88966054	0.39432567
4.668761973253848e-10	0.869427	-0.30548176	0.26487848	0.276827	-0.905605	0.2725167
4.756566367299516e-10	0.9227215	-0.18476927	0.20076011	0.42093655	-0.87822664	0.1511102
4.844642765726595e-10	0.953934	-0.036112603	0.15256014	0.5805844	-0.79605156	0.0321961
4.932660262366194e-10	0.95530564	0.12916414	0.123950735	0.73849154	-0.6491057	-0.07732326
5.020160847298018e-10	0.923922	0.29612684	0.11690828	0.86956704	-0.43525386	-0.16875124
5.108537873582642e-10	0.8616071	0.45269626	0.1316785	0.94659054	-0.1595156	-0.23360386
5.198082463700935e-10	0.77531147	0.5861714	0.16733089	0.94148606	0.15476103	-0.26097366
5.287643816095133e-10	0.6776138	0.6861632	0.22035545	0.84164673	0.46214038	-0.24233039
5.37813224049222e-10	0.5801756	0.7504512	0.28691232	0.65880334	0.7190069	-0.17563072
5.46985694062158e-10	0.49381757	0.77998763	0.3624883	0.42790452	0.89092255	-0.066317834
5.563100453160185e-10	0.42650902	0.778388	0.44248453	0.19430605	0.96729416	0.0731353
5.659058921824861e-10	0.38245848	0.74990547	0.52327454	-0.0057954714	0.9605088	0.2286849
5.758586680479154e-10	0.36354572	0.6979881	0.60103077	-0.151336	0.8932623	0.386887
5.860312617349355e-10	0.36886537	0.62671936	0.6704099	-0.23614256	0.79056877	0.53438675
5.964135965140196e-10	0.39423984	0.5392001	0.7276366	-0.2691566	0.6698825	0.6644906
6.072251641191393e-10	0.4349829	0.43598074	0.7701608	-0.26352984	0.53689504	0.77584755
6.186750175785268e-10	0.48638296	0.3177879	0.79432094	-0.23115805	0.39085248	0.86638635
6.308053744080193e-10	0.543081	0.18922439	0.79553753	-0.18402348	0.22982289	0.9312973
6.430101713453321e-10	0.59819835	0.06519326	0.7720041	-0.1361027	0.060895093	0.9637248
6.547981330495885e-10	0.64888746	-0.040011734	0.7278959	-0.09631024	-0.10690548	0.9628181
6.666293034590458e-10	0.6989318	-0.12176199	0.66626275	-0.06383741	-0.27536958	0.92952114
6.782890577425644e-10	0.74952585	-0.17070958	0.59350044	-0.03444479	-0.43518212	0.8654496
6.89276887723645e-10	0.7987812	-0.18225637	0.51940894	-0.00060001656	-0.5736369	0.7783993
7.000039042653716e-10	0.8461618	-0.15792498	0.4474144	0.048304383	-0.6907554	0.6712848
7.107694427013746e-10	0.88808286	-0.09793708	0.38109916	0.12304749	-0.78243417	0.54568493
7.212095391620643e-10	0.91683435	-0.009180454	0.32759905	0.22705647	-0.836648	0.41120094
7.313762107866664e-10	0.92738414	0.09915206	0.2898851	0.3598444	-0.84430045	0.27356598
7.4150482678592e-10	0.9167005	0.21853623	0.2693131	0.51719695	-0.7933046	0.13634503
