# t (s)	mx ()	my ()	mz ()	m.region1x ()	m.region1y ()	m.region1z ()
0	0	1	0	0	1	0
1.023e-12	-0.017732477	0.9997896	0.009982737	-0.066057615	0.9977495	0.011506358
2.047e-12	-0.03511408	0.9991693	0.02003567	-0.13116819	0.99105084	0.024764536
4.095e-12	-0.0687376	0.9967689	0.04030116	-0.2561226	0.96503186	0.055810563
8.191e-12	-0.13123317	0.9878135	0.08132605	-0.47292095	0.8714327	0.13019314
1.3979503514591643e-11	-0.20828569	0.96746856	0.13992804	-0.6841936	0.68812764	0.24155943
1.9594802853061207e-11	-0.27019557	0.9414647	0.19685046	-0.7936405	0.50771284	0.33516365
2.5481069459745723e-11	-0.32175407	0.90994704	0.25599432	-0.8430034	0.34910023	0.40917623
3.2075553348965877e-11	-0.3640884	0.8718575	0.32102025	-0.8586277	0.21652871	0.4645555
3.902285960527715e-11	-0.39239317	0.8307104	0.3875706	-0.85887694	0.11955509	0.4979654
4.614383852179879e-11	-0.40577662	0.78902864	0.45326266	-0.8571546	0.050768934	0.5124767
5.3306058261259536e-11	-0.40512574	0.7484526	0.51643604	-0.85863364	-0.0006072954	0.51250124
6.048746059900461e-11	-0.39207762	0.7092966	0.5766206	-0.8634337	-0.04369891	0.50246245
6.773618766157204e-11	-0.36806273	0.67095685	0.6339649	-0.8698007	-0.08414583	0.4860608
7.511151914188315e-11	-0.33415484	0.63236964	0.68860435	-0.8758409	-0.12447122	0.4661553
8.264607449190096e-11	-0.29138747	0.5922548	0.74033546	-0.88024104	-0.16503459	0.44479272
9.034082892345214e-11	-0.24107164	0.54919654	0.7886182	-0.88248616	-0.20507577	0.42317444
9.817944246832218e-11	-0.18491621	0.5017007	0.83272254	-0.88273376	-0.24364172	0.40167677
1.0613708667842654e-10	-0.12504646	0.44835126	0.8718252	-0.8814868	-0.2801101	0.38006222
1.1424365553756861e-10	-0.063505664	0.38756248	0.90529805	-0.8792628	-0.31452304	0.35762903
1.2254432936717822e-10	-0.002531149	0.31790614	0.9323968	-0.8764287	-0.3471718	0.3335694
1.3091402560162253e-10	0.054229293	0.24004586	0.951868	-0.87326014	-0.37771213	0.30769145
1.394377529424878e-10	0.10470788	0.15361837	0.96316695	-0.8698486	-0.40649575	0.2793716
1.4818040955893842e-10	0.14677203	0.059051435	0.96552306	-0.86622065	-0.43358293	0.24817017
1.5696397672825458e-10	0.17788374	-0.03974643	0.95838606	-0.86245406	-0.45823777	0.21471533
1.6588169684105915e-10	0.19781514	-0.14122482	0.9415448	-0.858458	-0.480585	0.17884263
1.7483547447505848e-10	0.20693319	-0.24149632	0.915298	-0.85416996	-0.50031185	0.14128996
1.8371482497200735e-10	0.20715052	-0.33683828	0.8806067	-0.84951305	-0.5172839	0.103025176
1.9268546960148942e-10	0.20126408	-0.42701373	0.83751476	-0.8442667	-0.5319754	0.06386871
2.0149572122284394e-10	0.19278952	-0.5082061	0.7880771	-0.8384789	-0.5442158	0.025399607
2.102425482640272e-10	0.18519181	-0.58078563	0.73274744	-0.8320315	-0.55446684	-0.012469866
2.187896834116261e-10	0.18185595	-0.64355034	0.67330706	-0.82498896	-0.5629033	-0.04902
2.271540681300905e-10	0.18549	-0.696852	0.6105305	-0.8173058	-0.56988144	-0.084394544
2.3532905351622206e-10	0.1982114	-0.7407428	0.5452159	-0.808931	-0.5756798	-0.11877811
2.4335000388465977e-10	0.22163753	-0.7751531	0.47771895	-0.7997408	-0.5805343	-0.15261346
2.513400069683458e-10	0.2574353	-0.7996218	0.40751994	-0.7894596	-0.5846238	-0.18675722
2.593169862328157e-10	0.30670807	-0.812329	0.33496022	-0.7778954	-0.5879392	-0.22165242
2.672075177297374e-10	0.36909765	-0.8107124	0.26137185	-0.7650218	-0.5903037	-0.2573297
2.7512434550789055e-10	0.44462094	-0.7915334	0.18657799	-0.750574	-0.5914176	-0.2946313
2.8288574673714123e-10	0.5291541	-0.7518999	0.11344798	-0.73493975	-0.59072125	-0.33295375
2.9033934751013e-10	0.6166452	-0.6908963	0.04476863	-0.71874166	-0.5876017	-0.37158617
2.977949104113215e-10	0.7053124	-0.60448325	-0.020745475	-0.7018	-0.5810147	-0.4120996
3.052351040513691e-10	0.7883682	-0.49128473	-0.08099246	-0.6849059	-0.5695912	-0.45427954
3.12504501025221e-10	0.85679287	-0.355021	-0.13280334	-0.6695583	-0.5520814	-0.49674362
3.1953740845953964e-10	0.9037101	-0.20174512	-0.17427897	-0.6573615	-0.5273863	-0.5380831
3.265974605447754e-10	0.92522246	-0.03186128	-0.20550436	-0.6498296	-0.49314785	-0.5781308
3.3364904391883794e-10	0.91636574	0.1463533	-0.22474754	-0.64964235	-0.44808152	-0.6138309
