# t (s)	mx ()	my ()	mz ()	m.region1x ()	m.region1y ()	m.region1z ()
0	0	1	0	0	1	0
1.023e-12	-0.01773405	0.9997895	0.009982754	-0.09182319	0.99570024	0.012230314
2.047e-12	-0.03511717	0.99916875	0.020035703	-0.18175873	0.9829717	0.027026508
4.095e-12	-0.068743385	0.99676704	0.040301166	-0.35021007	0.9345702	0.062702894
8.191e-12	-0.13124223	0.9878075	0.08132552	-0.6168823	0.77343786	0.14576682
1.2253246140437305e-11	-0.1867204	0.9743278	0.12241152	-0.77978194	0.58463585	0.22389504
1.6457647393798203e-11	-0.23717248	0.95660156	0.16507211	-0.866789	0.40715098	0.28788117
2.1232276046315577e-11	-0.2858968	0.9330306	0.21337306	-0.907315	0.24957696	0.33829612
2.6699993091440853e-11	-0.3307848	0.9030504	0.26811767	-0.9194683	0.12416761	0.37296897
3.244004832320951e-11	-0.3659844	0.8696966	0.32455248	-0.9196336	0.039460115	0.39071816
3.8402807702993444e-11	-0.39051503	0.83437014	0.38170797	-0.9184418	-0.015907452	0.39515895
4.472171321178696e-11	-0.4042923	0.7972525	0.44034526	-0.9196589	-0.05395472	0.38890192
5.139927876230584e-11	-0.40659153	0.75909334	0.49989492	-0.9236858	-0.082988456	0.37394416
5.834234140381596e-11	-0.39718705	0.7208363	0.55896336	-0.9292171	-0.10869922	0.35305923
6.537482977850816e-11	-0.37699693	0.6833483	0.6156471	-0.934495	-0.13376386	0.3297559
7.25306332503243e-11	-0.3470217	0.6458802	0.6698971	-0.93845713	-0.15911655	0.3064322
7.983562190243094e-11	-0.30821085	0.6073747	0.72151303	-0.94074345	-0.18426313	0.28457177
8.728076969424044e-11	-0.26178673	0.5666593	0.7699625	-0.9415202	-0.20822681	0.26481175
9.484874894182975e-11	-0.20927213	0.52241814	0.8146089	-0.9412195	-0.23028505	0.2470372
1.0250334844128349e-10	-0.15262276	0.47343192	0.8546833	-0.9402875	-0.25016522	0.23072502
1.1028108507673285e-10	-0.09352746	0.41814533	0.8897464	-0.93903553	-0.26816326	0.2150797
1.1822782250829642e-10	-0.033847142	0.3550894	0.9192207	-0.937631	-0.28469795	0.19938606
1.2628919336430035e-10	0.023573747	0.28400078	0.9420905	-0.9361703	-0.2999267	0.18327886
1.3446517757708263e-10	0.07625665	0.20485885	0.957623	-0.93470514	-0.31399548	0.16642877
1.4283571974782978e-10	0.12228754	0.117484875	0.9651875	-0.9332653	-0.32703698	0.14842641
1.5129990997343163e-10	0.15911216	0.024289962	0.9640637	-0.9319029	-0.33882904	0.12930281
1.5984146049356094e-10	0.18555678	-0.07246954	0.9539845	-0.93062675	-0.34931362	0.10898472
1.685446132082953e-10	0.20157976	-0.17130642	0.9346867	-0.92939377	-0.35857493	0.08723692
1.7718014753764906e-10	0.20773047	-0.26712507	0.9069457	-0.92817223	-0.36641493	0.064737394
1.8584165692077103e-10	0.20618218	-0.35880142	0.87109387	-0.92687386	-0.37300977	0.04147712
1.9450921419793675e-10	0.19960928	-0.44441527	0.8278395	-0.9254361	-0.378421	0.017795008
2.030255876702931e-10	0.19130164	-0.5214533	0.77883744	-0.92384416	-0.38266444	-0.005592863
2.115518051211033e-10	0.18433878	-0.5908896	0.72398424	-0.9220446	-0.3859397	-0.028914634
2.1991752728736991e-10	0.18188736	-0.6511713	0.6651132	-0.9200573	-0.38830954	-0.05159621
2.2816110264367826e-10	0.18652178	-0.7026657	0.6027073	-0.917858	-0.3899377	-0.073738605
2.363090550476524e-10	0.20045596	-0.74538356	0.5371659	-0.9154121	-0.3909683	-0.095483854
2.443191562710945e-10	0.22528914	-0.77863055	0.46938023	-0.9126973	-0.3915184	-0.116835535
2.522797922440128e-10	0.26252055	-0.8017279	0.3991203	-0.90964293	-0.3916815	-0.13816723
2.6015273312311133e-10	0.31267005	-0.8128335	0.3272732	-0.90622324	-0.39149427	-0.15952057
2.6800430987324437e-10	0.3761249	-0.8095935	0.25390953	-0.9023794	-0.39092964	-0.18121582
2.7573431755594123e-10	0.45090887	-0.7891704	0.18084913	-0.8981564	-0.3898949	-0.20309222
2.8338259962276946e-10	0.53481686	-0.748525	0.108852364	-0.8935703	-0.3881982	-0.22533306
2.9082972733337273e-10	0.6224726	-0.68597674	0.040392935	-0.88878727	-0.38559347	-0.24759072
2.982800659755409e-10	0.7109307	-0.5978932	-0.024797369	-0.8838341	-0.38160694	-0.27040374
3.057224888423387e-10	0.7933848	-0.48289335	-0.08464785	-0.8789625	-0.3756527	-0.29357165
3.129644337666819e-10	0.8604568	-0.34557676	-0.1357319	-0.87464905	-0.36724722	-0.31615478
3.199944707557661e-10	0.90587234	-0.1911549	-0.17656514	-0.87132597	-0.35583195	-0.33758402
3.270583842424605e-10	0.9255341	-0.020388335	-0.20706749	-0.8694386	-0.34029406	-0.35778308
3.341033648253361e-10	0.914613	0.15789084	-0.22547339	-0.86973155	-0.31995997	-0.37531698
3.409883774496789e-10	0.87266576	0.33105543	-0.23090771	-0.87290263	-0.29490343	-0.38817814
3.477797160543628e-10	0.80222255	0.4921281	-0.22377743	-0.87955964	-0.26512957	-0.3945126
3.545967602725675e-10	0.7065324	0.6363513	-0.20444094	-0.89029145	-0.23086366	-0.39193717
3.6148293723616225e-10	0.5908637	0.75833035	-0.17341787	-0.90531	-0.19339663	-0.37756348
3.6835363266441225e-10	0.46415722	0.85288227	-0.13234153	-0.92377585	-0.15565991	-0.34929845
3.7512144283467883e-10	0.33605272	0.91880274	-0.08365509	-0.94379497	-0.12107678	-0.30707067
3.8186428691753507e-10	0.21202993	0.9591606	-0.028791182	-0.9633	-0.09183619	-0.25187105
3.8870953801625805e-10	0.095446676	0.97748315	0.031618766	-0.98015845	-0.06916119	-0.18555787
3.9575002902729436e-10	-0.010402905	0.97689664	0.09695657	-0.99230987	-0.0533461	-0.111629635
4.027768521383276e-10	-0.09923254	0.9613982	0.1638476	-0.99831104	-0.04366129	-0.038168393
