# t (s)	mx ()	my ()	mz ()	m.region1x ()	m.region1y ()	m.region1z ()
0	0	1	0	0	1	0
1.023e-12	-0.017733825	0.9997896	0.009982752	-0.08814885	0.99603355	0.012127524
2.047e-12	-0.035116732	0.9991688	0.020035699	-0.17458177	0.98428035	0.02670931
4.095e-12	-0.06874258	0.99676734	0.040301166	-0.33713025	0.9394291	0.06177515
8.191e-12	-0.13124105	0.98780847	0.08132562	-0.5982762	0.7882443	0.14399523
1.242692869449167e-11	-0.18894416	0.973666	0.12417318	-0.7677264	0.59958875	0.22600427
1.676687951709409e-11	-0.24060194	0.95517474	0.16820891	-0.8580818	0.42143136	0.2933632
2.1656253811397142e-11	-0.28978786	0.9308027	0.21764548	-0.9003824	0.26278418	0.34671143
2.7295963718199365e-11	-0.33499408	0.89965385	0.27403402	-0.91338164	0.13442935	0.38419607
3.330783666049854e-11	-0.37029243	0.86457217	0.33297256	-0.91360056	0.046055853	0.4039237
3.953715274010406e-11	-0.39387745	0.82765937	0.39239025	-0.9124	-0.0117170205	0.4090537
4.611155495003438e-11	-0.4057598	0.7892059	0.45295396	-0.9138731	-0.05172792	0.40259725
5.300308613041256e-11	-0.4054285	0.750129	0.5138068	-0.9183074	-0.082721636	0.38701543
5.99935366654201e-11	-0.39335108	0.71193767	0.57256573	-0.9240687	-0.11007465	0.36590642
6.706740324951001e-11	-0.3707062	0.6744551	0.62880045	-0.92944145	-0.13687035	0.34251186
7.427341556077723e-11	-0.33845407	0.6367589	0.68256754	-0.93339247	-0.16389051	0.31911844
8.163063332711164e-11	-0.29758623	0.59774303	0.7335907	-0.9355903	-0.19054177	0.29714522
8.912434797158535e-11	-0.24941626	0.55619836	0.78128123	-0.9362365	-0.21583946	0.27715933
9.674140237316452e-11	-0.19551633	0.5107503	0.8250109	-0.93578863	-0.2391311	0.25897306
1.0444442849629056e-10	-0.13793203	0.46019235	0.8639871	-0.9347033	-0.26019225	0.24204263
1.1228613776421756e-10	-0.07830804	0.4028839	0.89780927	-0.93328965	-0.27939072	0.22553773
1.203018377755752e-10	-0.018676165	0.33748466	0.92580104	-0.93171537	-0.29711568	0.20877275
1.284080316307386e-10	0.037855133	0.26414356	0.9468738	-0.9300859	-0.31343523	0.19146451
1.3665120564617985e-10	0.089126796	0.1826022	0.9604247	-0.9284466	-0.32856086	0.17319892
1.4509820433814336e-10	0.13313891	0.09296513	0.96575594	-0.92683005	-0.34257904	0.15359221
1.536001309230507e-10	0.16730648	-0.0016023389	0.96222955	-0.92529476	-0.35517472	0.13283023
1.622068764196565e-10	0.19097337	-0.09941953	0.94962776	-0.92382824	-0.36638957	0.110719204
1.7094719087037959e-10	0.20419487	-0.19829422	0.9278064	-0.9223827	-0.37624407	0.08719809
1.7959703747098327e-10	0.20797095	-0.293238	0.8977228	-0.9209212	-0.3845506	0.06303443
1.8831272967428642e-10	0.20468935	-0.38389757	0.8594831	-0.9193371	-0.39155638	0.038064808
1.9695055737871803e-10	0.19727612	-0.467257	0.8144206	-0.91759115	-0.39724398	0.013009156
2.0547969141500965e-10	0.18901744	-0.5422518	0.76361424	-0.9156518	-0.40173322	-0.011760004
2.1398892420914448e-10	0.1830436	-0.60927016	0.7073245	-0.9134753	-0.4052055	-0.036310166
2.2233594118833975e-10	0.18240213	-0.66711175	0.64723516	-0.9110799	-0.4077525	-0.06015509
2.3058284200175095e-10	0.18958779	-0.7162447	0.58360755	-0.908427	-0.4095561	-0.08350148
2.386782726373709e-10	0.20656782	-0.7561744	0.5174428	-0.90550053	-0.4107529	-0.10630411
2.466702702742913e-10	0.23492327	-0.786565	0.44890732	-0.90224314	-0.41147265	-0.12883788
2.546216939316581e-10	0.27602467	-0.8063635	0.377966	-0.8985799	-0.41179413	-0.15143697
2.6250490776078685e-10	0.33028555	-0.8135078	0.30543703	-0.8944782	-0.41173184	-0.17418352
2.703700054349628e-10	0.39778537	-0.8053283	0.23158824	-0.8898814	-0.41122633	-0.19737482
2.780902600092628e-10	0.475844	-0.77899325	0.15857692	-0.88487184	-0.41014302	-0.22075367
2.8569041767643527e-10	0.5615616	-0.73171973	0.0873872	-0.8794994	-0.408244	-0.24444923
2.9312024575950175e-10	0.6498693	-0.6617204	0.019908885	-0.8739301	-0.4052057	-0.2682835
3.0055880963205235e-10	0.73715365	-0.56557626	-0.04378585	-0.8682374	-0.40046117	-0.292731
3.0801558610698745e-10	0.8164015	-0.44203842	-0.10169412	-0.8627355	-0.3932888	-0.31760558
3.1515298424802546e-10	0.87700546	-0.29953474	-0.14946508	-0.8581039	-0.38334352	-0.34135574
3.2217935721084676e-10	0.91499984	-0.1396935	-0.1872115	-0.85472405	-0.36972952	-0.36402154
3.292567010098417e-10	0.92555404	0.03479556	-0.21416393	-0.8532357	-0.35128224	-0.38508582
3.362576809023314e-10	0.9048193	0.21261714	-0.22854364	-0.8545207	-0.32759714	-0.40262562
3.430991392100393e-10	0.8537325	0.38254476	-0.23002571	-0.8593198	-0.29884058	-0.41452563
3.498912769470751e-10	0.77500737	0.5389926	-0.21906929	-0.8683286	-0.26503575	-0.4186624
3.567244063022736e-10	0.6724927	0.6768029	-0.19603905	-0.88210285	-0.2268491	-0.41222486
3.6362317635154634e-10	0.552228	0.790786	-0.16163795	-0.9005847	-0.1862078	-0.39216474
3.704628694952271e-10	0.42423624	0.8763001	-0.11796717	-0.9222778	-0.14684978	-0.35697925
3.7720916754880463e-10	0.29697943	0.9338897	-0.06726924	-0.9448581	-0.11211863	-0.30721837
3.839719598700255e-10	0.17490768	0.96706444	-0.010620996	-0.96597385	-0.083925486	-0.2443107
