# t (s)	mx ()	my ()	mz ()	m.region1x ()	m.region1y ()	m.region1z ()
0	0	1	0	0	1	0
1.023e-12	-0.017732926	0.9997896	0.009982741	-0.07342932	0.99723166	0.011714233
2.047e-12	-0.035114966	0.9991692	0.02003568	-0.14570153	0.989002	0.02542045
4.095e-12	-0.06873929	0.9967684	0.040301163	-0.28357786	0.95720136	0.057872325
8.191e-12	-0.13123593	0.9878119	0.08132593	-0.5172868	0.8450317	0.13540651
1.3329968413107267e-11	-0.20031151	0.97012156	0.13333566	-0.7140112	0.65934646	0.23545864
1.840133377904764e-11	-0.25809395	0.94738877	0.18477447	-0.81754166	0.47948992	0.31888348
2.3882920971794377e-11	-0.30907887	0.9188119	0.24001682	-0.8656864	0.31928396	0.38548115
3.015019550323748e-11	-0.35335153	0.8831516	0.30219734	-0.88119674	0.18538105	0.43481612
3.6954102600685095e-11	-0.38562176	0.8429644	0.3679856	-0.8816091	0.08764433	0.4637006
4.3939256551112414e-11	-0.40321827	0.801811	0.4332132	-0.88020325	0.021229777	0.47404388
5.1013200135829247e-11	-0.4067673	0.76126903	0.49653733	-0.8820363	-0.026417492	0.47034687
5.810074779272895e-11	-0.39768907	0.7221495	0.55697393	-0.88704276	-0.06493811	0.45698696
6.524408817304355e-11	-0.37744984	0.6840416	0.6146389	-0.8934063	-0.10043661	0.4377564
7.250256420320794e-11	-0.34714377	0.6460313	0.6697074	-0.8993084	-0.1356099	0.4156326
7.991219434707406e-11	-0.30775252	0.6069693	0.72204936	-0.9035656	-0.17087628	0.39278162
8.747457673301899e-11	-0.26048675	0.56557053	0.7711812	-0.90577126	-0.20548114	0.37050885
9.517650859540145e-11	-0.20688984	0.5204181	0.8164481	-0.9061402	-0.23848331	0.3492397
1.0299274883799844e-10	-0.1489111	0.470127	0.85707724	-0.90518224	-0.26927385	0.32874808
1.109347871817697e-10	-0.08854285	0.41321468	0.892434	-0.9034027	-0.29784447	0.30836976
1.1905363018631838e-10	-0.02776323	0.34813285	0.9219099	-0.9011471	-0.32456243	0.2872845
1.2728588674667562e-10	0.030356789	0.2747126	0.9444169	-0.89864355	-0.34945154	0.26507324
1.3563252750254915e-10	0.08321479	0.19301812	0.959201	-0.8960067	-0.3726614	0.24132594
1.4418054480026924e-10	0.12883776	0.10293867	0.9656098	-0.8932739	-0.3944027	0.21552637
1.5283202558099057e-10	0.1646703	0.007049201	0.96292084	-0.89051056	-0.41430476	0.18783556
1.6156503973344513e-10	0.18959425	-0.09212393	0.9508809	-0.8877176	-0.4322223	0.15834235
1.7046760460139822e-10	0.20373966	-0.1929413	0.9292348	-0.8848096	-0.4482563	0.12687883
1.7925671344057895e-10	0.20797756	-0.28960276	0.8990594	-0.88178164	-0.46194774	0.09474164
1.88080191254948e-10	0.20484906	-0.38157824	0.8605994	-0.87847435	-0.47367606	0.0617981
1.9687833675121676e-10	0.19734824	-0.4666105	0.81482154	-0.8748119	-0.48351356	0.02868166
2.0553534696703562e-10	0.18896759	-0.5427371	0.7632582	-0.8707819	-0.49155813	-0.0038190142
2.1418529776991415e-10	0.18295646	-0.6107436	0.7059568	-0.86628056	-0.49816704	-0.03598607
2.2262735880466905e-10	0.1825064	-0.66900814	0.64504695	-0.8613806	-0.50343144	-0.067014344
2.30935860876157e-10	0.19010523	-0.71818507	0.58078474	-0.8560053	-0.5076505	-0.09726775
2.390247263238641e-10	0.20754415	-0.7577094	0.5145222	-0.8501609	-0.5109945	-0.12661843
2.470129976085454e-10	0.23642062	-0.7876696	0.44588798	-0.84369457	-0.5136689	-0.15573236
