# t (s)	mx ()	my ()	mz ()	m.region1x ()	m.region1y ()	m.region1z ()
0	0	1	0	0	1	0
1.023e-12	-0.017731123	0.99978966	0.009982721	-0.04390435	0.99897647	0.010878179
2.047e-12	-0.035111394	0.9991695	0.02003564	-0.08726834	0.99592495	0.022754978
4.095e-12	-0.0687324	0.99677	0.040301114	-0.17151055	0.9839518	0.049224056
8.191e-12	-0.13122392	0.9878175	0.081326246	-0.32566318	0.9389552	0.110935435
1.5158531321163453e-11	-0.2223199	0.9624508	0.15189655	-0.5287323	0.8170754	0.22984171
2.2201453918070957e-11	-0.29466864	0.92793477	0.2231447	-0.6541636	0.6717137	0.3476451
2.932752640483076e-11	-0.3483441	0.8879662	0.294126	-0.71656775	0.5333005	0.4495451
3.6631457110242995e-11	-0.38442156	0.84490085	0.36493355	-0.7388253	0.41511264	0.5308249
4.41568989593111e-11	-0.40350837	0.80056614	0.43523085	-0.7403189	0.3196627	0.5913491
5.185502256993382e-11	-0.4062879	0.7565665	0.5039106	-0.73466647	0.24347003	0.63319266
5.957328380242574e-11	-0.39433873	0.7142239	0.56917256	-0.72944826	0.18056965	0.65972495
6.732150426265948e-11	-0.3696671	0.6731497	0.6308149	-0.72704077	0.123862095	0.6752749
7.516335578513937e-11	-0.3338475	0.6321163	0.68901354	-0.7269621	0.06822249	0.6832185
8.316783804371165e-11	-0.2881221	0.5894351	0.74380046	-0.72774565	0.01078118	0.6856954
9.137811775349488e-11	-0.23382981	0.54316723	0.79480225	-0.7280073	-0.04949435	0.68371046
9.980402763165738e-11	-0.1727986	0.49128023	0.84123135	-0.72696507	-0.11244486	0.67733157
1.0842718435868447e-10	-0.10755049	0.43187964	0.8820016	-0.7245329	-0.17735188	0.66594917
1.1722550208320532e-10	-0.041163765	0.36341608	0.9159431	-0.72108185	-0.24346296	0.64856637
1.2623540813762117e-10	0.02329939	0.2844754	0.9420295	-0.7170559	-0.31048405	0.62392217
1.3530100930951454e-10	0.08133569	0.19636196	0.95882434	-0.7128121	-0.37657675	0.5915358
1.4446821959674245e-10	0.1302764	0.09977241	0.9657163	-0.7083125	-0.44118583	0.550866
1.5362012449513258e-10	0.16745411	-0.0018963153	0.96225804	-0.7032918	-0.5024524	0.5026971
1.6283735909605783e-10	0.19235072	-0.10668135	0.9483919	-0.69714224	-0.55989385	0.4475088
1.718458246017702e-10	0.20504521	-0.20842718	0.92509323	-0.6894109	-0.6111426	0.3885038
1.808637251492652e-10	0.20792048	-0.3068749	0.8926617	-0.6793122	-0.65717304	0.32610118
1.9007330549619485e-10	0.20344901	-0.40156668	0.8508608	-0.66599435	-0.69866335	0.26072544
1.9936698022441565e-10	0.194916	-0.48939377	0.8006285	-0.64906955	-0.73514533	0.19471616
2.0831443910434024e-10	0.18663487	-0.56558865	0.7454361	-0.6292393	-0.7656443	0.13226204
2.169268165596522e-10	0.18208873	-0.63066494	0.68666947	-0.60672706	-0.79127467	0.07366076
2.2531553243598274e-10	0.18397412	-0.68593735	0.6246712	-0.58137214	-0.813242	0.017950341
2.3353958587865773e-10	0.1945442	-0.7319573	0.5597941	-0.55288315	-0.832309	-0.035839774
2.4158295410164214e-10	0.21546596	-0.76846194	0.49281818	-0.5209917	-0.8488108	-0.088424
2.495671250718285e-10	0.2483716	-0.79522467	0.42327896	-0.48462525	-0.8630581	-0.14153655
2.575613298210927e-10	0.29470205	-0.8107628	0.35105383	-0.4425342	-0.8748071	-0.19665934
2.654629752787996e-10	0.35419694	-0.81254494	0.27768904	-0.3942539	-0.8830843	-0.2540866
2.733808149553761e-10	0.42702386	-0.79755634	0.2029989	-0.33812597	-0.88653755	-0.31557578
2.811848278026595e-10	0.5099867	-0.7626372	0.12929815	-0.27434945	-0.8828696	-0.381006
2.88677448094128e-10	0.5969439	-0.7066886	0.059767857	-0.20486736	-0.86956894	-0.44921046
2.9612738582764355e-10	0.68583107	-0.62618905	-0.006578672	-0.12823099	-0.8425476	-0.52306247
3.035631717840749e-10	0.7707267	-0.5191252	-0.06813641	-0.046054356	-0.79609025	-0.603366
3.109421216081235e-10	0.8437273	-0.3863468	-0.12250167	0.037031583	-0.7233199	-0.6894698
3.1799714867862587e-10	0.8956103	-0.23685066	-0.1661689	0.11074968	-0.62072045	-0.7761205
3.250425170248789e-10	0.9231771	-0.07020842	-0.1997657	0.166991	-0.47814164	-0.86220145
3.3211238882314476e-10	0.921241	0.107396126	-0.22179906	0.18812229	-0.29030055	-0.93817896
3.390455454804161e-10	0.8878757	0.28309748	-0.23091093	0.15261617	-0.067733064	-0.9858351
3.4584850987351057e-10	0.8252097	0.448146	-0.22730875	0.04559191	0.16628891	-0.9848209
3.5266082448748686e-10	0.7360432	0.5979959	-0.21136928	-0.13434032	0.37756532	-0.9158672
3.595274240160533e-10	0.62523246	0.72686386	-0.18354705	-0.36176193	0.5235834	-0.7708831
3.664174158704582e-10	0.5004316	0.8296016	-0.14503649	-0.5863066	0.5787841	-0.5661657
3.7321206262229166e-10	0.37186915	0.9034134	-0.098273754	-0.75968564	0.55387646	-0.33995497
3.799492579467051e-10	0.24618474	0.9506034	-0.045040667	-0.86632514	0.48327476	-0.12497152
3.867540666864627e-10	0.1270614	0.9747793	0.013885425	-0.9147388	0.39924932	0.06090818
3.9373440465647827e-10	0.017705256	0.979151	0.07795388	-0.9227142	0.32377243	0.20910189
4.0076918400313754e-10	-0.07628212	0.967331	0.14461175	-0.9106837	0.26908797	0.31343746
4.077998080847762e-10	-0.15245381	0.9438391	0.21194828	-0.8967545	0.23444626	0.37530452
4.1494234155524327e-10	-0.21143703	0.9121375	0.2799564	-0.89207107	0.21023881	0.3999309
4.2213962465113015e-10	-0.2528301	0.87555915	0.3471836	-0.90069294	0.18405172	0.39339122
4.293234149056879e-10	-0.27738905	0.8368416	0.41231123	-0.91941607	0.14490694	0.36541325
4.3648332954476836e-10	-0.2867992	0.7975823	0.47477227	-0.9408307	0.087640256	0.32710156
4.4359663644968407e-10	-0.28292012	0.75865555	0.5340461	-0.95734954	0.014320789	0.2882604
4.5067328727917557e-10	-0.2676181	0.7201268	0.58998424	-0.9643736	-0.068416685	0.25513405
4.577305787434423e-10	-0.24257386	0.6815612	0.6425154	-0.9609928	-0.15279466	0.23007166
4.6479370238287196e-10	-0.2092689	0.6421565	0.69159764	-0.9490084	-0.23262559	0.21233808
4.719071931063181e-10	-0.16894622	0.60077345	0.73724174	-0.93130845	-0.30459887	0.19940105
4.789950236537206e-10	-0.12357338	0.55687386	0.7786579	-0.91091883	-0.36697462	0.18838724
4.857920412893635e-10	-0.07668881	0.5113961	0.8142784	-0.89050084	-0.41900027	0.17724426
4.923884521906073e-10	-0.029443622	0.4633985	0.84473103	-0.8704983	-0.46378934	0.16464755
4.988524518550886e-10	0.017179638	0.4121912	0.87036884	-0.8507124	-0.50363684	0.15032616
5.052405612902247e-10	0.06229499	0.35727304	0.89136386	-0.8308056	-0.5399786	0.13457698
5.116025734869569e-10	0.10506987	0.29830423	0.9077525	-0.8105855	-0.5735448	0.11784519
5.179869861251753e-10	0.14471874	0.23507236	0.91946346	-0.79008365	-0.6046128	0.10038975
5.244328649377855e-10	0.18043837	0.16759753	0.92631614	-0.76952255	-0.6332152	0.08209287
5.308997530595304e-10	0.21114273	0.09695641	0.92806864	-0.7493623	-0.6591079	0.0625931
5.373445563172278e-10	0.23611933	0.024527054	0.92467296	-0.7298145	-0.68234026	0.041212466
5.436671151468565e-10	0.25497115	-0.047505736	0.9163848	-0.7108521	-0.7030871	0.01748844
5.498648359013401e-10	0.26812315	-0.118068345	0.9035872	-0.69179356	-0.7220216	-0.0090238415
5.559900143309142e-10	0.27630892	-0.18682842	0.886536	-0.6716041	-0.73989975	-0.038585562
5.620560623340478e-10	0.28029424	-0.25313205	0.8655158	-0.64936966	-0.7571614	-0.07088792
5.680743636887942e-10	0.28096762	-0.3164332	0.8408045	-0.62436867	-0.7739992	-0.10528559
5.740789131355559e-10	0.27929583	-0.3765347	0.81254834	-0.59606314	-0.79042685	-0.14113456
5.801142426999113e-10	0.27628174	-0.43339425	0.7807615	-0.5641142	-0.80627596	-0.17794302
5.862013444769656e-10	0.27299917	-0.48676598	0.74551076	-0.5284928	-0.8211456	-0.21533464
5.923133467558451e-10	0.27061468	-0.5360556	0.70713776	-0.48957723	-0.83440506	-0.2530269
5.983482265480943e-10	0.27028415	-0.5802749	0.6665563	-0.44828644	-0.84526014	-0.2906971
6.043360396917648e-10	0.27300555	-0.6195832	0.6238678	-0.40452752	-0.85319364	-0.32915354
6.102903731637567e-10	0.27969864	-0.6539429	0.57923365	-0.35800904	-0.8575605	-0.36924383
6.162178675405425e-10	0.29118228	-0.68318087	0.5328403	-0.3082308	-0.8575565	-0.41172087
6.221179811977708e-10	0.3081371	-0.7069764	0.4849226	-0.25462058	-0.8521609	-0.45707774
6.279844587174598e-10	0.33105606	-0.72486645	0.43577015	-0.19672033	-0.840089	-0.50546193
6.338001846457721e-10	0.36015403	-0.7362506	0.38578868	-0.13446388	-0.8197888	-0.5566142
6.395266775838076e-10	0.3952009	-0.7404635	0.33560857	-0.06852544	-0.78956914	-0.60979784
