# t (s)	mx ()	my ()	mz ()	m.region1x ()	m.region1y ()	m.region1z ()
0	0	1	0	0	1	0
1.023e-12	-0.017732251	0.9997896	0.009982734	-0.062369123	0.9979881	0.011402126
2.047e-12	-0.035113633	0.9991693	0.020035665	-0.12388085	0.9919962	0.024433851
4.095e-12	-0.06873675	0.9967691	0.04030115	-0.24224162	0.96866983	0.054753464
8.191e-12	-0.1312317	0.9878142	0.081326105	-0.4498059	0.8839992	0.12735611
1.4379079541833346e-11	-0.21310705	0.96579534	0.1439839	-0.66859126	0.7020378	0.24519473
2.0336249257278565e-11	-0.27743015	0.9376929	0.2043418	-0.7806537	0.52130926	0.34465814
2.6456775500249803e-11	-0.32901895	0.9044466	0.26571208	-0.8298646	0.3644247	0.42245764
3.3229035586625003e-11	-0.3699019	0.86505115	0.33222374	-0.8450848	0.23367131	0.48079878
4.026371958371543e-11	-0.39581025	0.8233807	0.39921468	-0.8450748	0.13782793	0.5165117
4.7457310466313785e-11	-0.40665984	0.7814753	0.46507716	-0.8431169	0.06842648	0.5332874
5.467612789350628e-11	-0.40353736	0.7408711	0.5281726	-0.8443341	0.0154070705	0.5355109
6.191775150528253e-11	-0.38814485	0.7016591	0.5882169	-0.8489082	-0.029958779	0.5275918
6.923449947799509e-11	-0.36188903	0.6631173	0.6453792	-0.8551267	-0.07302292	0.5131415
7.668520764473657e-11	-0.3258383	0.62409306	0.699764	-0.8610815	-0.1161738	0.49490616
8.429964187491087e-11	-0.28107134	0.58323026	0.7511153	-0.8654149	-0.15971252	0.47481394
9.207820824848409e-11	-0.2289732	0.5390372	0.7988554	-0.8675697	-0.20287253	0.45395684
1.000045064062532e-10	-0.17135137	0.48996827	0.84221786	-0.86767626	-0.24470714	0.43263826
1.0805349472142237e-10	-0.11044938	0.43460068	0.8803422	-0.86622596	-0.28458518	0.41059047
1.1626825990168733e-10	-0.04833551	0.37127665	0.9126025	-0.86372983	-0.3225934	0.38706785
1.246556929843741e-10	0.012341453	0.2989704	0.93807584	-0.86056757	-0.35881263	0.36137322
1.3311778007731188e-10	0.06808489	0.21834078	0.9556334	-0.8570101	-0.39289784	0.33328182
1.4175664155557982e-10	0.116897	0.12903464	0.96471494	-0.8531294	-0.42520595	0.30212602
