# t (s)	mx ()	my ()	mz ()	m.region1x ()	m.region1y ()	m.region1z ()
0	0	1	0	0	1	0
1.023e-12	-0.017733376	0.9997896	0.009982748	-0.08079333	0.99665964	0.011921298
2.047e-12	-0.035115853	0.999169	0.020035688	-0.1601747	0.9867444	0.026068818
4.095e-12	-0.06874095	0.99676794	0.040301166	-0.3105924	0.94865644	0.05986148
8.191e-12	-0.13123858	0.98781013	0.081325784	-0.55909	0.81719995	0.14000484
1.2828865370179638e-11	-0.19404402	0.97210974	0.12825082	-0.7419424	0.6296061	0.23044959
1.7488730796412492e-11	-0.24845861	0.95178545	0.17552829	-0.83897555	0.45046133	0.30524686
2.2645464197455553e-11	-0.2985944	0.925533	0.22759858	-0.88457	0.29035705	0.36493868
2.8603332567790784e-11	-0.34376982	0.89213866	0.28697053	-0.89906883	0.15796408	0.4082445
3.518017709002868e-11	-0.37871593	0.8534842	0.3510274	-0.89938766	0.06239604	0.43260384
4.200511878526244e-11	-0.39982605	0.8131217	0.4154029	-0.89816236	-0.0007547841	0.43958378
4.9012379502756154e-11	-0.40712038	0.7725854	0.47891524	-0.9001473	-0.044631813	0.4331966
5.6029611818404796e-11	-0.4015531	0.73342556	0.5396302	-0.9051237	-0.07883936	0.41765988
6.309159546220497e-11	-0.38462752	0.6954131	0.59760976	-0.91125476	-0.10987216	0.39678997
7.025811539339397e-11	-0.3574714	0.65775883	0.653063	-0.9168304	-0.14055124	0.37359107
7.756889805674245e-11	-0.32103813	0.61941993	0.7059257	-0.920807	-0.17132938	0.35024863
8.503016472095229e-11	-0.2764425	0.57920206	0.7557842	-0.9228773	-0.20147029	0.3280766
9.26285551679998e-11	-0.22511755	0.53577423	0.8020204	-0.9232911	-0.2300269	0.30750698
1.003414619013842e-10	-0.16885734	0.48776883	0.84391415	-0.92254514	-0.25640377	0.28829497
1.0815891319226909e-10	-0.109671585	0.43383393	0.8807778	-0.92111534	-0.2805302	0.2698111
1.1613760656880797e-10	-0.049335614	0.37234482	0.9121236	-0.9193158	-0.3028124	0.2512218
1.2426944332357573e-10	0.009620037	0.3024779	0.937056	-0.9173299	-0.32350257	0.23195404
1.3248678085369506e-10	0.06414647	0.22461453	0.9545977	-0.91527176	-0.3426324	0.21174115
1.4088316944609157e-10	0.11236673	0.13835658	0.96419513	-0.9131787	-0.3604666	0.1900652
1.4944636939817084e-10	0.15194546	0.045001574	0.96507126	-0.91109705	-0.37689435	0.16675872
1.5805048697166293e-10	0.18091771	-0.052085508	0.956838	-0.9090729	-0.39160013	0.14208071
1.6680714436940854e-10	0.19922486	-0.15168957	0.9392514	-0.90705216	-0.40473023	0.115729064
1.7554884074733218e-10	0.2072328	-0.2493138	0.9128178	-0.9050036	-0.41605094	0.08835341
1.842667555157235e-10	0.20692587	-0.34255722	0.87818056	-0.90283716	-0.42565745	0.060267203
1.930747842699006e-10	0.2009157	-0.43073723	0.83547556	-0.900434	-0.4337739	0.03144113
2.0169099136667597e-10	0.19259553	-0.50988847	0.7869119	-0.8978081	-0.44029665	0.0031365433
2.1028441498947634e-10	0.18516219	-0.5810848	0.732476	-0.89487326	-0.44554588	-0.024943747
2.187615565737025e-10	0.1818572	-0.64332855	0.6735207	-0.8916347	-0.44964284	-0.052363515
2.2709386738485375e-10	0.18543372	-0.69646865	0.61100996	-0.8880794	-0.45277345	-0.07903268
2.35267847144222e-10	0.19807734	-0.7404162	0.5457335	-0.88417983	-0.4551223	-0.10501209
2.4328906977057633e-10	0.22141363	-0.77489644	0.47826117	-0.87988853	-0.45685008	-0.13048273
2.5127860153769335e-10	0.25710708	-0.7994446	0.40808997	-0.87507856	-0.4580842	-0.15602028
2.5923762164845425e-10	0.3061442	-0.81223714	0.33571547	-0.86967695	-0.45885542	-0.18183388
2.671284956600889e-10	0.36839813	-0.81077754	0.26214108	-0.8636564	-0.45911402	-0.20799953
2.749613906991147e-10	0.44293416	-0.79209954	0.18814877	-0.8569939	-0.45871317	-0.23472162
2.8269148826046445e-10	0.5269195	-0.7531442	0.11529666	-0.8497733	-0.45738786	-0.2619657
2.9015004641882374e-10	0.6143599	-0.69272095	0.04651606	-0.8423016	-0.45481256	-0.28914574
2.9760554035400234e-10	0.70306563	-0.60698414	-0.019098116	-0.83455026	-0.45037812	-0.3171692
3.0504607342829737e-10	0.7863493	-0.494476	-0.079501316	-0.82689357	-0.4433158	-0.34582803
3.1232665128839994e-10	0.8552863	-0.3586271	-0.13159108	-0.82001245	-0.432903	-0.37417883
3.1936126846345927e-10	0.9027718	-0.20580097	-0.1733115	-0.81464005	-0.41851372	-0.4012324
3.264199354744292e-10	0.92498565	-0.03628122	-0.20480956	-0.8114207	-0.39872003	-0.42700058
3.3347561830605534e-10	0.9169158	0.14191575	-0.22437394	-0.81149864	-0.37259623	-0.44974712
3.4037546464109515e-10	0.8776642	0.31592694	-0.23096476	-0.8159818	-0.34032813	-0.46679574
3.4716925901061895e-10	0.80966824	0.478273	-0.22494695	-0.82578003	-0.30216354	-0.4756663
3.5398333716318413e-10	0.7160325	0.6242819	-0.20668547	-0.84173715	-0.25862467	-0.4733035
