# t (s)	mx ()	my ()	mz ()	m.region1x ()	m.region1y ()	m.region1z ()
0	0	1	0	0	1	0
1.023e-12	-0.017732702	0.9997896	0.00998274	-0.06974438	0.9974974	0.011610396
2.047e-12	-0.035114523	0.9991692	0.020035675	-0.138442	0.9900526	0.025093414
4.095e-12	-0.06873845	0.9967686	0.040301163	-0.269903	0.96120787	0.05685033
8.191e-12	-0.13123456	0.98781264	0.08132599	-0.49541909	0.8584305	0.13287678
1.3630447881019177e-11	-0.20402144	0.96890473	0.1363852	-0.6992699	0.67396355	0.2382978
1.895304042443933e-11	-0.2637583	0.9446738	0.19035932	-0.80587757	0.49383816	0.32658422
2.462523916394603e-11	-0.3150869	0.9147183	0.2474471	-0.85486495	0.3341744	0.39684275
3.104943635993743e-11	-0.3585286	0.8778891	0.31100717	-0.8705834	0.20058626	0.44920808
3.7920709009463494e-11	-0.38895497	0.837235	0.3771628	-0.8709706	0.102955155	0.48035783
4.496998953675062e-11	-0.40458477	0.7958191	0.44262102	-0.86942375	0.035180002	0.49273658
5.208469087966541e-11	-0.4061613	0.7552595	0.5058761	-0.87109625	-0.014410986	0.49080968
5.921463344075312e-11	-0.39522105	0.7161332	0.5661888	-0.8760277	-0.05521445	0.47898218
6.640858537599341e-11	-0.37320358	0.67791855	0.62372214	-0.88243306	-0.09314829	0.46100533
7.372013205458154e-11	-0.34120947	0.6396624	0.6785873	-0.8884438	-0.13081095	0.43982863
8.118662720952914e-11	-0.30023488	0.60013884	0.7306448	-0.89280856	-0.16861713	0.4175705
8.881103814086955e-11	-0.25152314	0.5579922	0.7793957	-0.8950633	-0.2058196	0.3954969
9.657618482756626e-11	-0.19670722	0.51178133	0.8241333	-0.89539313	-0.24145836	0.374029
1.0445948976968575e-10	-0.13779914	0.46008793	0.86407495	-0.8943072	-0.2749276	0.35293514
1.1247762510848418e-10	-0.07683912	0.40140125	0.8985735	-0.8923209	-0.30622607	0.3315461
1.206791803872638e-10	-0.01592232	0.33422515	0.92696196	-0.88979363	-0.33569258	0.3090475
