# t (s)	mx ()	my ()	mz ()	m.region1x ()	m.region1y ()	m.region1z ()
0	0	1	0	0	1	0
1.023e-12	-0.017733602	0.9997896	0.00998275	-0.08447221	0.9963533	0.012024518
2.047e-12	-0.035116293	0.99916893	0.020035693	-0.16738683	0.98553807	0.026390068
4.095e-12	-0.068741776	0.9967676	0.040301166	-0.32392302	0.94412595	0.06082791
8.191e-12	-0.13123983	0.9878093	0.08132571	-0.5790119	0.8028438	0.14207529
1.2618874821176676e-11	-0.19138768	0.9729272	0.12612036	-0.7551453	0.6145481	0.22819978
1.710874965862934e-11	-0.24434882	0.9535795	0.17167594	-0.8488204	0.43588156	0.2991355
2.2126315890004858e-11	-0.29402	0.92831075	0.2223778	-0.8928294	0.27634376	0.35558683
2.7930074124060265e-11	-0.3393287	0.89601904	0.28031594	-0.9066155	0.14563836	0.3959548
3.4223560160098106e-11	-0.3745597	0.8591533	0.34182236	-0.9068855	0.0536076	0.4178809
4.0740215124303734e-11	-0.39700815	0.8205602	0.40364796	-0.9056759	-0.00674622	0.42383793
4.758833130784872e-11	-0.4067351	0.7807141	0.46623117	-0.9074321	-0.04892316	0.41724557
5.457652848764404e-11	-0.40368223	0.74141085	0.52730256	-0.9121901	-0.08154854	0.40145633
6.160144375784486e-11	-0.38906634	0.70333546	0.58564204	-0.91814846	-0.110651605	0.3803454
6.872050250755569e-11	-0.3640678	0.6657971	0.6414584	-0.9236162	-0.13931593	0.35697368
7.597950611984028e-11	-0.32962978	0.6278021	0.69475913	-0.92756546	-0.16814053	0.33356696
8.338956457767842e-11	-0.28680632	0.58820426	0.74518603	-0.9296844	-0.19644491	0.3114891
9.093607861364039e-11	-0.23697388	0.54573286	0.7921319	-0.9302044	-0.22326064	0.2912316
9.860084280661254e-11	-0.18181854	0.4990145	0.83492064	-0.92960507	-0.24797001	0.27256984
1.0635886875758016e-10	-0.12338053	0.44677922	0.87280935	-0.9283527	-0.27042812	0.25491565
1.1426747171573636e-10	-0.063348904	0.3873766	0.905368	-0.92675674	-0.29103512	0.23743114
1.2235595208940385e-10	-0.0038955414	0.31957778	0.93184876	-0.92498696	-0.3101535	0.21945007
