# t (s)	mx ()	my ()	mz ()	m.region1x ()	m.region1y ()	m.region1z ()
0	0	1	0	0	1	0
1.023e-12	-0.024332764	0.9995737	0.015728045	-0.028630216	0.99944323	0.017133292
2.047e-12	-0.048070155	0.9983195	0.03154817	-0.056591418	0.9978053	0.034381684
4.095e-12	-0.093602955	0.9934895	0.063358665	-0.11028638	0.9914965	0.069075726
8.191e-12	-0.17646825	0.97565395	0.12727082	-0.20806865	0.96824163	0.13861404
1.5448745784492395e-11	-0.29523188	0.9236415	0.23941517	-0.3479828	0.90100443	0.25899652
2.2643001902813335e-11	-0.37817192	0.8558037	0.3463928	-0.44587168	0.81477803	0.37048596
2.996179841295702e-11	-0.43043035	0.7786347	0.4486448	-0.5094841	0.718741	0.47291887
3.749260843148535e-11	-0.45556077	0.6963408	0.54546404	-0.54505575	0.61863124	0.5655561
4.5286880554696974e-11	-0.45698994	0.61132914	0.6358302	-0.55842614	0.51757056	0.6478397
5.3352367579850506e-11	-0.43836623	0.5247228	0.7183269	-0.5550087	0.41699743	0.7191769
6.165128107853157e-11	-0.40384716	0.43670774	0.7912568	-0.5398409	0.31732625	0.77890307
7.016412000825152e-11	-0.35778266	0.346304	0.8532652	-0.51737016	0.21781076	0.82663727
7.891050038819178e-11	-0.30423108	0.25169528	0.90321904	-0.49120292	0.116922185	0.8620088
8.793698122202292e-11	-0.24684322	0.15084349	0.93980634	-0.46412784	0.012914425	0.884264
9.728951736395353e-11	-0.18895069	0.04222203	0.96125615	-0.4381885	-0.09559575	0.89206016
1.0699782276870541e-10	-0.1333801	-0.07455312	0.96539223	-0.41449732	-0.20923074	0.88355803
1.1672761619696653e-10	-0.08347904	-0.19402045	0.9507779	-0.3934582	-0.3235814	0.8579385
1.2562307724232555e-10	-0.04221627	-0.30306256	0.92105573	-0.37468725	-0.42754224	0.81961554
1.3415405395731988e-10	-0.004467437	-0.40496257	0.8782154	-0.354349	-0.5255581	0.7698242
1.4262712391997182e-10	0.034370888	-0.5009152	0.8223647	-0.32846257	-0.61996466	0.7083102
1.5116010732024498e-10	0.07877927	-0.5892648	0.7535836	-0.29261234	-0.7104487	0.6350264
1.5953385351502699e-10	0.13174076	-0.6644958	0.6749723	-0.24357963	-0.79263866	0.5530308
1.6769242432781746e-10	0.19608802	-0.7229488	0.589153	-0.1785124	-0.86354864	0.46460852
1.7573110783030973e-10	0.27460593	-0.7615483	0.49735105	-0.09418949	-0.9206043	0.3704007
1.8357915526265237e-10	0.36689368	-0.77564657	0.40281457	0.009923129	-0.9587758	0.2729072
1.9135644011507596e-10	0.47246885	-0.76061416	0.30686042	0.13513808	-0.97271067	0.17241742
1.9911263738534378e-10	0.5876786	-0.7107382	0.21206422	0.28018793	-0.9545077	0.070311666
2.067173038179473e-10	0.70294267	-0.62301135	0.12371904	0.43682507	-0.89624876	-0.029031754
2.141083335128221e-10	0.80720115	-0.49856102	0.04629092	0.59351194	-0.79263407	-0.12145923
2.2146289539129066e-10	0.8916495	-0.33795807	-0.018247472	0.73987585	-0.6373062	-0.20492247
2.288751831202873e-10	0.9453376	-0.14564647	-0.06648717	0.85909235	-0.42692333	-0.27464718
2.3624000971062735e-10	0.9579523	0.06385313	-0.09419182	0.9284326	-0.1717916	-0.32277447
2.435169149999726e-10	0.9261944	0.27349848	-0.09953486	0.9307392	0.10747418	-0.3427592
2.5076271982655407e-10	0.85302544	0.4686752	-0.08253003	0.85860616	0.38518617	-0.33006337
2.580125745891025e-10	0.74663126	0.6364148	-0.044414483	0.71716475	0.6316682	-0.2826948
2.6525808975529133e-10	0.6197285	0.7672164	0.012016567	0.5262908	0.8205644	-0.20314983
2.725968785944405e-10	0.48459733	0.85852957	0.08393809	0.31184438	0.93971604	-0.09680829
2.8012198164733644e-10	0.35290426	0.91096616	0.1684412	0.100494646	0.9883755	0.028785255
2.879196133076183e-10	0.23501168	0.9275301	0.2624856	-0.08567928	0.9754993	0.16508268
2.9603804345068624e-10	0.13968936	0.91289127	0.3624837	-0.23212133	0.91598904	0.30337766
3.0427222244144037e-10	0.07433328	0.8740575	0.46182027	-0.33129337	0.8288296	0.43290788
3.1275350819215635e-10	0.038837418	0.81671906	0.5584635	-0.38920385	0.72667515	0.5514006
3.216308598659346e-10	0.032099765	0.7437473	0.65063155	-0.4131011	0.61600035	0.6580907
3.310458784038871e-10	0.05239027	0.6556223	0.7359538	-0.40990037	0.49891427	0.7522694
3.408327242688778e-10	0.09529732	0.5540838	0.80903745	-0.38711742	0.37806976	0.8304442
3.5091613119996e-10	0.15395617	0.43958116	0.8658872	-0.35287645	0.25288677	0.8907396
3.609714877978198e-10	0.21887994	0.31629825	0.9024388	-0.31549463	0.12542464	0.9305542
3.709376448026453e-10	0.2830161	0.18726069	0.91776776	-0.2805656	-0.0045820014	0.9495595
3.809890482728314e-10	0.3431384	0.054060515	0.9116926	-0.2505451	-0.13915028	0.94733876
3.9125068728030314e-10	0.39813882	-0.07942454	0.88351893	-0.22583598	-0.27839133	0.92217815
4.01286546111362e-10	0.44698632	-0.20090191	0.8357527	-0.20513327	-0.41357428	0.87492573
4.1109940848671506e-10	0.49349403	-0.30431202	0.7718186	-0.18326288	-0.5414339	0.8075267
4.2101554351486123e-10	0.543819	-0.38673466	0.6928325	-0.1523617	-0.66244483	0.7194467
4.3063627254472805e-10	0.59985733	-0.43934092	0.6058796	-0.10585312	-0.7676316	0.6168654
4.39874366135322e-10	0.6623417	-0.4590679	0.51660365	-0.038447842	-0.8521355	0.50500876
4.489820405981974e-10	0.7314459	-0.44432166	0.42712262	0.055595063	-0.9128638	0.3847762
4.5792829319865306e-10	0.80260676	-0.3933889	0.34215015	0.17759632	-0.94179624	0.26021007
4.668851063102768e-10	0.8700061	-0.30497575	0.26462612	0.32787704	-0.92880386	0.13278635
4.756642671232323e-10	0.9232354	-0.1841221	0.20056263	0.49523735	-0.86238927	0.009739144
4.844743856530574e-10	0.954345	-0.03527711	0.15241574	0.6679058	-0.7298334	-0.10599511
4.932761979728329e-10	0.9555489	0.13010988	0.12389446	0.8207934	-0.5238977	-0.20591193
5.020245876747452e-10	0.9239701	0.29708362	0.116954364	0.9219799	-0.25035062	-0.2794961
5.108633382016931e-10	0.86143625	0.4536298	0.13183591	0.94100314	0.07335107	-0.3161205
5.198201296828659e-10	0.77493143	0.5869992	0.16761015	0.85591155	0.4064928	-0.3041725
5.287780482398828e-10	0.6771015	0.686787	0.22074538	0.67433894	0.69107217	-0.23874733
5.378285560687259e-10	0.5796371	0.7508202	0.28738755	0.43210092	0.8862311	-0.12456005
5.469993450170136e-10	0.49338803	0.78010046	0.36298457	0.18071382	0.9757956	0.024271002
5.563235005497845e-10	0.42624035	0.7783068	0.44297588	-0.035413288	0.97260785	0.18911476
5.659199091999223e-10	0.38237354	0.7496911	0.5237364	-0.19392763	0.9040553	0.35449696
5.758722044161321e-10	0.36363968	0.69769716	0.60143304	-0.29047456	0.7967533	0.5091331
5.860426799721576e-10	0.3691017	0.6264	0.67073065	-0.3321984	0.67194474	0.6439062
5.964249562884146e-10	0.3945806	0.5388544	0.72788423	-0.3338115	0.53978056	0.7562542
6.072385449256612e-10	0.435403	0.4355926	0.77033544	-0.3090076	0.3999832	0.8470284
6.186870094792282e-10	0.4868387	0.317394	0.794403	-0.2687611	0.24845263	0.9148688
6.308128079881634e-10	0.5435327	0.18886882	0.7955274	-0.22335468	0.08206015	0.9549932
6.430182767886457e-10	0.59865725	0.06483951	0.7719036	-0.18323657	-0.09145134	0.9613341
